symbol	TCGA-A2-A0EP-01A	TCGA-A2-A3XS-01A	TCGA-A2-A3XW-01A	TCGA-A2-A3XX-01A	TCGA-A2-A3XY-01A	TCGA-A2-A4S2-01A	TCGA-A7-A4SA-01A	TCGA-A7-A4SE-01A	TCGA-A7-A5ZV-01A	TCGA-A7-A5ZX-01A	TCGA-A8-A08X-01A	TCGA-A8-A09M-01A	TCGA-AQ-A54O-01A	TCGA-B6-A402-01A	TCGA-GM-A2DB-01A	TCGA-GM-A2DF-01A	TCGA-GM-A2DH-01A	TCGA-GM-A2DM-01A	TCGA-GM-A2DN-01A	TCGA-GM-A3XG-01A	TCGA-GM-A3XL-01A	TCGA-GM-A3XN-01A	TCGA-N5-A4RO-01A	TCGA-N9-A4PZ-01A	TCGA-NA-A4QW-01A
YAP1	5.00691895772824	5.37853634725177	3.89662755031251	4.90697060638685	6.61880851260422	4.99470306085019	4.96048002802662	6.43081849215282	3.63152618326966	7.10453503041255	4.40802431094758	3.33707341026389	1.85866088862512	5.77278307299427	4.54180289814961	4.29669128758263	6.40807372930122	6.37343446299908	6.32517783294681	5.88497953845544	4.19659860535022	5.79703041741645	5.84282627953094	5.85401108471496	7.22322829527872
SERPINB3	2.54327648280811	2.57060432175833	4.49679522736595	2.54327648280811	3.89873046138387	2.54327648280811	2.54327648280811	2.60014161690896	2.63495581772409	2.54327648280811	2.54327648280811	2.54327648280811	2.54327648280811	2.54327648280811	2.54327648280811	3.39308222131945	2.54327648280811	2.63885166405803	2.56117663948225	2.54327648280811	2.74295902602933	2.54327648280811	3.12185755722501	2.60632958070337	2.58182953464132
SNX7	5.592219757452	7.45290399485327	4.94041818593358	6.26270269084473	6.9025217509762	5.31797276861728	3.80206978556439	7.45562609646045	7.30551983314557	7.51020909945534	4.84528320124366	4.82520328756187	3.7135828736623	7.12302753499963	4.52645952221764	5.24696290347062	5.58269476180807	6.61369440132672	7.2621733675005	6.78346554688382	6.46868971648242	6.24817035710379	5.93145665346633	5.16100890027171	4.58134004372062
MID1	4.30830783276295	5.27146108469679	3.34010354910598	4.80500435162289	6.04753566111603	4.07041845987352	3.57940586193514	6.63183530617708	4.72082019289038	5.29040111258027	6.25365065292621	2.50209122184163	2.11720377350674	4.81374164416803	4.92411949312601	3.78543467310927	3.98498560672513	3.07275188905065	3.79894241800184	4.67616606234083	3.07319032922607	3.92286584840369	6.09867899268004	4.84732489896302	8.19678718214026
OSBPL1A	7.07440780660272	7.58748814382936	4.98895353684888	7.95439436421396	8.03315408124773	7.21615866819436	6.6622977279002	8.42951574300747	9.30282534346334	9.18109079214272	6.58093243616339	5.82950873446446	7.01772183550704	7.06294269173286	4.23645975825488	6.34091891035399	6.97829001296591	7.42877510910313	7.79616848706034	8.08528489869513	6.7141975697274	6.85680801080386	5.48232907761869	6.26889341786333	6.32921916435728
MLF1	3.72915278792843	6.41498694321314	3.82888775498381	4.60248821604348	4.50172284700065	5.38099892221233	5.73737276612159	6.3730600875323	5.87787676978164	5.74586721965516	4.48362961379883	5.56814148266461	5.68309930550763	6.12745956607022	3.17652587285906	5.87519205593329	9.00601532206504	6.30526536955241	5.91525110952975	4.90813139379903	6.72920274740308	4.42157414886896	7.36114756681536	4.47177985358966	5.89583026221807
AHR	6.12336174824905	4.21035070161698	3.32577380563015	3.13364105350312	4.56160081053332	6.26101117749415	5.23533393616482	5.38269244542127	2.38090995507754	5.62895586574055	4.79660426678552	4.06305286066793	3.35196745679078	4.47009702748591	4.17214672923253	4.37177010636648	5.11054179062209	5.48057651414196	6.28192560746459	4.68999220140426	3.35327582431851	5.80541892505101	3.78463436474736	3.82298910383562	3.40425248286905
AK4	6.3554705633351	7.12816531496227	5.90072403873394	5.46969720753338	6.25533392783609	6.77197794351985	4.75247939745796	8.72745856085649	8.7460921086836	6.43591504528335	8.383604244158	4.29295362958767	3.75971726314664	7.31528769810511	10.1732950343078	6.19506719931517	10.4064128753358	6.41832642734547	7.62221950234055	7.56445066949396	7.11465112850605	5.42208535111309	9.3895277748959	7.00952766761459	7.16073042472306
BIN2	7.22601521243953	4.61054155867884	3.47114616474902	4.67641981035686	5.51578505922455	4.96198630979914	5.14734712249121	4.89627120473605	4.02126683299051	2.57436171892744	6.02263801267973	4.64090902536742	3.29375523886839	3.30563740610539	3.67861655042778	5.01114692199924	5.95027331510863	4.53925698224942	6.04589324759018	2.03489646944393	4.30721431945715	4.29697537243116	0.322406502392752	2.1724466081634	2.19926170328536
SRPX	8.5939368298747	4.5124305747555	5.5788907017398	5.85340424597591	7.805400648786	5.67406955363203	6.06869351989237	7.35356671482156	5.47960589071848	6.85897983799055	5.05497312611595	3.62446393475071	2.05371113985848	3.71555092342263	3.77662090807358	5.46548874472621	4.40125104642569	2.23990267484888	4.58956250589027	5.87591854872551	2.41222905652875	7.05713642948719	6.63533190331277	6.71210909293038	7.41909102998142
MMP1	4.34121396709252	2.12963545813914	3.36397135906241	4.08546046997511	6.3399982865857	2.60577968639398	1.5132370840281	6.17544138657146	2.67181937568178	1.53787252301729	6.16121027010449	2.322693060501	1.36009388580237	2.75339441012342	3.76324264595965	5.52107168887279	4.32884745081037	3.51675971542741	2.31764503535137	1.48398627320701	5.38774608534308	4.22036099287291	2.13533238830459	3.32455109895745	2.24245358587245
GPNMB	6.93610379899466	5.78862977645052	7.32228479046999	5.39971023148232	6.42928345179251	5.19420541357582	4.89441460845685	5.76393613315036	3.24973095903831	5.60726021726789	7.09057410090716	5.25334607090844	2.17112993061152	2.73003808721906	3.30072428492464	5.52483427981387	6.20653059426886	5.1379041610357	4.64688132837704	3.72723036728302	3.6135278674003	4.82506828522602	-0.974007558822726	5.96421072293351	4.13646838051334
ALDH1A1	6.86872084104508	3.77296389589017	4.27526157665272	2.7462239998296	4.25245599800069	5.71546307649222	6.07333125291259	8.53839169135026	4.07772134244298	7.44575484626855	4.93425214361053	5.63293417798127	2.86295423606555	0.798914110319846	3.03503716858465	4.04425723800097	5.71513851062284	3.75487819793959	5.81649452717734	4.07058365628659	2.9202168506369	6.17691253227468	2.19316957907466	7.15153344835555	5.39058322388128
FBXO32	3.95156783107481	8.81645213636429	4.3999577971659	8.32767498950197	7.64021570143816	5.99308896849256	4.4863669891814	6.71162283209121	7.12276204630914	8.83047373665404	6.38251920126588	4.12099323524591	3.42764405665762	6.92929018958754	4.82790930514986	5.23105044234333	5.26187578570071	5.28223054746979	7.44528100501423	8.03510708497895	7.58226765365284	6.41266705876126	2.78682200002972	2.73988582984839	5.86435261918948
ALDH1A3	5.45625970586767	7.41345630075217	1.36781015291861	5.28096948640464	4.28080936326757	3.07968892972703	4.23126859979385	4.39430568133029	1.40071332424752	4.06804331862805	4.58027455003658	2.91825459870202	1.58647891927826	6.80826278753923	6.68831037045545	5.87201563271506	4.80476771605269	1.76401573266538	5.8025075191864	4.01684804058484	1.69004237555107	5.27857827355745	2.7868609584367	2.13639365549689	4.64607518703958
BCAR3	5.11237601554584	2.9806402773893	4.04164339641532	3.93363799983613	5.03287560408828	4.54397648978693	5.92413690074216	6.73217497231597	5.77233597000521	6.21542137056239	4.67990761915168	2.38776862894827	2.65953764291949	2.59111662590367	4.8198490397355	4.31867678092617	4.57115175632158	5.21122587199866	4.65620577330495	6.1559602882044	1.73510584780739	5.7971341041341	4.25907851619899	3.39325923367645	3.97011240681187
MMP7	2.2089938374674	4.8107446063689	0.138792114747537	3.13940359037926	5.04528327219396	4.72478399842822	4.72235462077014	7.75826978034564	6.1701399536438	4.21720084974195	3.2247630810382	2.65681496419146	1.1420822421074	6.43751101758393	5.59663290406999	5.31617347082575	4.38348441031949	1.64293023416572	5.05582914541767	5.65539707067162	5.80619671818213	5.81324021264536	1.06709343675419	2.43298261943852	0.900527400378998
ZCCHC7	7.53474760345363	8.46046162588493	5.35532127804846	7.20592948690976	7.4867002410315	8.81219612001613	7.44329172866695	7.56244321361653	7.01172838132905	7.98424567116853	8.70747510090619	6.52856261997005	7.92680145458137	7.92335387039184	7.5632275511192	7.51528658848752	8.43886155177287	8.49882465323006	7.74277331539088	7.39788395695024	7.7970337218237	7.42183100000953	8.99965178930528	8.2350291444081	7.49149291582957
ALDH3A2	5.67967828594276	6.29196025053807	8.3730194619451	4.73486386256104	4.93052309799922	5.67184029230801	4.57454815609166	5.97857462669698	5.83690119801919	6.60196747724613	6.42296995880297	6.38699044323805	5.96632149095018	5.00597719413829	5.24289108250167	4.56546069295199	6.51918652185361	8.08826232691875	5.29344250487739	6.45413385637392	4.98859403540523	6.63388851240522	6.96433667722066	6.80527274884584	6.00516266614485
MMP10	2.10206452924642	3.69093745978873	2.15092611317897	2.5286666843026	2.84099936843002	3.60283025879874	3.80618696696621	2.46743531041983	1.87771674772419	2.53150838295501	3.27743103973112	1.84290658234426	2.87901955117674	1.88615958972253	2.01207842833779	1.84290658234426	3.95454458910007	3.014583962339	5.51301754330264	1.96193077995953	1.87740427012671	4.27654435690748	2.76353012306955	2.23896324240278	3.08243430743011
FHL2	5.42275844373539	4.34440841104528	4.81194926011425	8.14924615833548	7.45740987719858	5.89406432748545	3.40688280458199	8.17053597450722	5.46671060681183	7.79549546388938	3.78627116494071	3.27819882805003	2.22877939193411	5.87039145263753	5.55497674082328	7.01870393376707	4.84712923734275	8.96736723157638	8.85452340598756	6.94682568067731	4.99903414347379	6.36779011704472	4.60081021447487	7.08254030504332	7.07631617692695
MMP14	6.20976051181773	5.92236936294588	5.01016990399055	5.42288172567239	8.5317707328906	6.43327611036768	5.90512323644515	7.30022017194393	6.18657267543689	6.49441586903032	7.29822410572199	3.97982470966556	3.27445239579571	4.69938654372512	3.48579732133992	5.50116450502194	5.82779079401947	4.01504311205218	4.81548838695178	4.31430730346164	3.54904928272954	6.45902141948612	5.05397747124254	6.42724176119484	5.30173811117497
PRKAG2	6.0968537139926	6.73098063909312	4.69659310326098	5.82631308088754	6.12150987663733	5.75480443414054	6.26037593390926	5.93286002104031	7.64116856857711	6.17963270544562	6.25395064354134	5.41224369230843	5.47334495967312	6.799079692077	6.72995443684674	6.92671491141179	6.04863485767149	6.57832588215059	6.08408875544321	6.20155857458998	6.71241017256885	5.82421456626228	4.13676913606704	5.69786090873854	5.03955520203261
SNX9	7.07931874571795	5.98613947319554	4.59521096713587	6.26605118827397	6.8932998508734	7.73681925394567	6.3449748711275	6.97899181325903	5.30439399919019	7.0945812735688	6.8453893588955	7.49901319766506	4.33736638940638	5.97106539604397	5.16638750206056	5.13061001974143	7.72976924324946	7.40127140900868	6.58964387550754	5.85027692221916	4.7800085164685	6.44961179040372	5.67998545296566	7.45826450296439	6.04847014584577
SDC1	4.31982222210819	7.50639631986667	7.01828315553078	7.89516992814412	6.52683942256549	3.48379133275293	4.16636077729216	6.36910847731813	7.04239233472426	5.7807883415083	7.38963294441491	5.01380566733605	4.02386584689013	7.94453655094771	7.2991508951746	6.68288465990493	5.51386885036916	1.05725793549397	5.80177624176232	4.85084561142762	5.82837883062322	5.54756460354075	3.31764418804612	4.84847418334277	2.83387622994162
SDC4	5.83421304227276	5.28453452856008	6.78502563310719	5.55114129166531	6.46581791863575	6.91198023920485	10.0187732697609	5.95220862243354	8.11190761624771	7.43864757466702	7.67554717350637	7.73213276669252	9.43238780676047	4.26682676395166	5.73602648110406	4.47644773544769	7.50212226631123	6.98460441397128	6.05236180647654	7.22430654306556	6.12131016429402	5.8363965616029	4.63578839263236	4.38257580554255	1.09410480737717
CAP2	5.30096325698894	4.99580996640349	2.00545571920724	6.01482481851255	5.33748675716456	5.98869254964411	6.66970792734546	5.47199637752014	3.04183222937242	5.85686690631903	3.37440833653945	3.46096014759628	4.26299605288076	4.78376393178748	2.7899009263106	5.1907509455357	4.88093544918048	3.06819676506551	4.1296207575788	5.27977635966411	3.76837731668374	5.53458499307823	4.4864951130908	5.4143484609677	9.3044337708347
FOXF2	3.9571037424199	3.56625177339564	2.8980359358247	4.62292963047658	4.55777554428977	3.82588533191878	4.12708715242191	5.58436549959924	6.81955764487659	5.10238797023668	4.04614887082145	3.08625435143118	3.36097733999127	2.30996430485182	2.87518295315677	4.63841395794062	3.40471488310644	1.77994467130091	2.57152600696742	2.11524789032667	1.69907003655798	4.47615792255855	5.81869076116164	3.60968490747297	4.17194897056585
STEAP1	6.86480311291006	3.28365675555465	3.03421696522639	3.22806331134445	6.39328639348585	6.70933362693862	5.26949865303739	5.94904363477355	0.805846854277642	5.8702224608232	4.46399786560572	5.76062462361218	6.96351117372757	2.30146033174907	8.12003487474585	2.97781377956113	4.66072559692939	5.85594443083124	6.92083475623865	4.22948343030758	6.40033608605909	6.8150031520409	4.78869927474006	5.73191234681129	4.11410022461737
FOXC1	4.93736995160328	7.21197762345366	5.16065930881371	8.15403518651331	7.47552023541635	4.22859594748453	4.27645967146128	6.03349762657999	7.37773515555475	4.70190371369551	3.06433740206849	2.70326188284395	2.36726910491238	8.24484402451988	3.61141023527326	6.5774654567079	3.32498858867745	4.13307217465637	3.97148195266335	4.47438017338174	5.66524330163422	5.26317853500163	7.06550919351361	7.48172247167027	4.27325786935632
GULP1	4.89616345781242	4.46689378767928	4.51811304113754	4.53505559329813	4.64482367237657	4.18044999798674	5.52692707973109	5.25055906445904	3.29147711241422	6.4141673461458	5.38881254388665	3.34183251246331	3.09762769299621	3.73068651368481	4.99983009291017	4.63296089848255	4.22239957505765	4.33164220523377	4.68316769279928	4.40453155220578	2.62672131649931	5.26289811506227	6.00640255688278	5.47330017863193	6.44960494356958
MUC20	3.39744884457722	5.02836304728675	3.82506996594831	2.93795230603866	2.29635599931949	2.94112542458454	2.06334120417651	4.20713366260103	2.73861489704387	3.01498567379623	3.24489270708992	6.75418259943691	3.80250210428588	3.93865407770328	6.64606776263215	3.31717952692762	3.87544918647494	3.77372613751249	2.71949437836067	3.65107967638222	4.08692753600954	3.86279581185288	2.32229508835908	5.85831782976161	2.84549854076001
SELL	6.76279165930199	4.89343204552433	3.33339750649335	4.35962065898441	5.54649281317284	5.39877813741552	5.05677507503317	3.13336478271935	4.57642452529808	2.50200838063566	3.03591312120123	4.12138511978055	4.46940242803488	1.09567011109376	4.57559996510194	4.36681656327169	6.300242788905	1.75934033872609	4.9168730980746	2.13075340957006	3.46331995014768	3.61322269492182	0.870551774610651	2.86647700145367	1.40935220167791
FLI1	6.68776376305119	4.08267349558009	3.93884113171838	4.45274312739009	6.6977261456388	4.77756068924576	4.76886429634534	4.23268923552665	4.51208856144133	4.56048640217039	4.82621506197941	3.78359735946185	3.01319013969884	2.13342629468273	3.40254751113484	4.4324512763722	5.26441357191309	3.88164825718081	5.26769257616467	3.32904312411014	3.04591301681109	4.9552241031374	6.87518095947098	3.20202613249826	3.03026196626558
EVL	7.23658608268336	5.65780819167633	5.58110546852356	5.00241316308466	6.04373094970477	7.6467263449706	7.25187965438592	5.15590443617256	4.69073878824706	7.14817954528814	4.83562224777845	7.18252342203357	6.24906058912722	4.73436174307897	4.4637321954246	4.72036446941804	5.89818200219244	7.1379839572093	6.30693932287904	6.57462567049235	4.79227078442681	7.17677007683034	5.12024168517174	5.00336672144594	6.12593471729581
NID2	5.38636385087893	4.22569346383567	2.09166909643438	3.58542407223729	5.25847843552098	4.23869866619111	4.66818173245026	5.6588675820178	2.16246303981295	4.10671760525954	5.32707070352038	4.03299304223813	2.96195954715232	3.23349795740853	3.26778757336739	3.68890700328895	4.10069211134203	3.3423948585104	3.62898449208706	1.66974521967831	2.22868018467975	5.62490966015376	4.41343921856154	4.98460303659175	5.08863438121686
FLNB	6.24517381264358	6.12272474941475	6.37093976522838	6.44092939115551	7.3965999346812	7.79520933036997	6.20463437294002	7.923869471381	7.47335936385515	7.21247305163944	7.32976375248428	6.94175041802316	7.05663829027603	6.96956773349277	5.36075997205335	6.68069089644129	6.90227949478135	8.00249482569987	7.32505118890547	6.62080635521928	6.00087423757443	6.95094766962601	5.72565693577099	5.42613895417511	3.59262883021069
SELENOP	7.12078627009407	3.84617936091668	4.75978800472189	2.51031134904436	5.1961390592534	7.83558249915319	5.24868363918396	3.76327387340602	5.57917351298969	7.31452396265015	3.86479896429415	6.60120508665212	2.88685198687298	2.2699340681481	3.98058623731694	3.34984112542263	6.02262773130762	5.81628767653546	4.62392159860852	6.49138907773747	1.02098860856293	5.73706705639686	0.342724484034561	5.30807231576743	4.00445121468963
SELENOW	6.668688314228	8.50132585949824	8.39074084635414	8.65496927299437	6.57560516979239	7.36872646212356	7.34701078263967	6.74829898845427	8.55114831655766	6.96052615424891	7.5035535585813	5.98375548242774	10.1090301062441	6.84825834901185	6.66434913258602	5.96709150178821	6.80144343019412	6.62865772733921	6.30384860386816	7.00503416511375	7.52394186532818	7.03396011780816	5.66530307457411	8.35431197069383	8.22785328791218
LIMA1	8.80249457058652	6.32952704344893	6.63211415413518	6.0877933804551	7.65705653305351	9.2162450029788	7.93665162243388	8.7133791212885	4.13914655481505	9.12426603161333	7.30914196563254	8.40777816533873	6.22509692807533	5.59191150458934	6.81190579821209	6.49705394360788	9.62947366405287	7.91477375296232	8.40812665308577	7.67948960187643	6.03015227736238	8.62966549525738	7.13577606492191	7.13525230625257	7.53132448654458
SHROOM3	4.08854355109898	4.28870392886879	2.55939064668315	4.60278970887861	4.93323997278277	6.60581655059111	5.00791359342027	4.35395268511206	3.95470092914167	6.31105647841218	5.51017300769719	4.83785383263544	4.73060072511885	3.52275230280779	4.60728409786561	4.24070082367498	6.63978967242268	7.26838285061383	5.90419183176791	5.7271957637425	3.85397364548379	5.24441750431713	3.56565205210736	3.4346364392023	4.61990607408942
ASRGL1	7.41875522247526	7.04171226268763	6.46047064215977	5.5244733266458	4.50964415919258	5.42208505207455	7.09074015143714	5.28219985846239	2.97064002578403	5.39930718028826	3.15776380485885	2.98987029648949	2.89434261865079	7.43170439883678	5.78552231592051	6.23901835373885	8.45683985088045	3.28722231229372	3.50985484166459	4.89909072111716	5.7596765970067	6.59411587501887	5.95927082423004	4.82729927394264	6.51510835661586
ITPRIPL2	5.76846305023073	4.30485154994783	4.75961415484805	5.37210459820289	4.28165238683586	6.49391376690833	5.68088094184386	7.5318118798308	5.59910609071468	6.67999540849429	6.62342790643226	6.34285104131553	2.29604422260339	2.59408641326272	3.65826283417364	5.37649498839954	5.81152867056559	4.90998635797785	6.98930006470953	4.56994422461291	5.51723890190993	6.19662986526459	4.69152888541416	5.57435923877115	4.70234467514679
ATF5	7.34690691068844	6.56718735165119	8.62423641450728	5.72984741484241	7.91246337735098	7.72817835087977	6.09862465239998	5.41873189041718	4.70279918781202	5.12551733006673	7.24897255250428	6.75777237909225	6.85271096709903	5.29457554063806	7.36062584587263	4.74918722533621	7.47839280992321	6.42870902941436	6.494941100765	5.80744565417035	8.83144667460367	6.82240969014233	5.16813888241329	6.81486437550554	11.664516522963
