symbol	TCGA-50-5068-01A	TCGA-53-7624-01A	TCGA-99-8033-01A	TCGA-D8-A3Z6-01A	TCGA-EW-A1OY-01A	TCGA-EW-A1P3-01A	TCGA-EW-A2FR-01A	TCGA-GM-A2DA-01A	TCGA-IN-8462-01A	TCGA-QK-A6IH-01A
ID1	9.8517021873491	7.97185145114704	9.4535924448877	6.95596521633548	5.34923272898726	6.51832457990674	6.46740709637064	7.26102056420536	11.6166381758732	12.6578284168928
ID2	6.66911290464308	2.45878388552741	4.76711741132802	5.75043891987877	4.48421731955967	7.48096346319965	7.26145669010119	7.69503146824215	5.35080120432657	2.21768378386043
POU2AF1	4.96495973788114	5.18308834690179	5.37868582272574	3.14161889335031	4.17816804423155	3.25298050371429	3.97454455563512	5.16496633874218	4.39996602862774	1.4783903892726
NPDC1	3.55211785913214	4.00872426175435	4.56653845585703	8.23358242474834	6.7912694701766	6.99793202612001	6.29308958942332	7.43977934157926	5.34017059842476	2.59623390557829
WWTR1	3.69935478575172	4.05211233880792	4.01027672493245	5.35256374504143	4.45785225378986	4.63050180143529	6.65546040780445	3.76144809181409	7.4842058626461	1.28836580379972
CLDN4	6.08096723965074	5.61651806086758	5.15181945240767	5.80323375856903	6.08735278790604	6.38192059176806	5.53132013024775	4.97686433634007	6.83797155553643	3.47142815570788
CLDN7	5.8324851782752	6.0099993188077	5.14651939322602	6.10449284762863	5.60516158406447	4.5003299634711	5.29336647555959	3.3796524575124	5.8016071153609	2.96591331109693
NIBAN2	5.00205627809243	8.91295020506068	9.05089990173347	7.66727100939628	6.51536943837038	4.87625315437643	7.9908514665533	5.22175092556964	9.63201660024215	9.48560618177196
PPARG	5.29647995861812	6.11733128349057	5.46727885708337	3.48058776735841	3.23947577246639	5.20218341661309	4.0304351110409	5.4638101678229	8.35698209636507	1.02953979180175
GTF2IRD1	2.90091189072352	5.33077261886686	8.24093878304224	6.8652955116558	7.44209097012905	6.53210639033806	7.8559798935768	6.69840053340115	5.9774569245999	5.93690456526593
CDCP1	3.39851922595209	6.01865717904046	5.98729666373518	5.00368451918892	3.79462590809479	4.32756941360007	4.76767333075592	3.81560103404233	6.45607641618318	5.0069575332037
IFI16	7.23106153599557	6.76001686259427	9.38256905337882	5.99345108641419	5.75185570949123	7.6622498720718	9.43851484959923	8.77373764661101	8.19737487519826	9.62358656670965
IFI27	7.57541530449332	10.3062641842918	3.23432117801118	7.95495648174622	9.38817232265528	5.47794087104281	7.11577413776516	5.8558874487597	6.94617193552311	9.59644130654684
YES1	4.74671372293948	6.70356325625977	7.46569117914154	5.23702030526172	6.46222000710401	5.81180085674539	6.87660357822465	5.07823884090915	5.77927954789649	4.13781510419205
SP110	5.14683100477518	6.85483881787922	5.83185151847556	5.7314883404251	5.86421653345084	6.17440987685876	5.58271386625369	5.8885657968454	5.83906588524313	6.13724125483149
PPIC	5.82039579910372	6.93252196283956	5.5994092723133	6.28320482169708	4.31529105848594	6.37015942966665	8.37011463251589	6.40244764602678	3.72631112050106	6.11354995547279
CRABP2	4.85473147713131	1.34080495538897	2.19425788014334	5.6596294673922	5.76496077564944	4.36838741842493	5.22334576620099	3.60528246111268	3.52481662554265	0.860666811468739
IFIT1	7.66301964689542	7.52671616971681	3.35468963010015	6.95899084238699	7.3232598933361	7.27655167793263	4.55019764758726	4.96969146576207	3.23609368719257	4.55990965106133
ADGRA2	2.37111340628433	3.78680887835975	4.00445257510747	5.43768076614739	3.42955156555743	4.64744674863147	6.62699684085755	4.86923803215677	4.75033490633929	2.30612916533341
CRAT	4.61194274179101	5.21390906297332	5.20266081955935	8.73964126114369	6.61644451569634	8.31336740704076	7.46655794839821	7.61441700345695	5.73507612248663	5.38011421431264
FAM83H	1.62097239968617	5.67206372654968	6.59421134198197	5.69940065262458	6.13606426683335	5.24497936421696	4.05746028859609	4.83359168809797	6.21092818509296	7.08315071788011
MISP	4.127941961434	6.11555502810047	6.28968768065335	4.83088817390941	4.18168494588869	4.90799769735381	5.22153461846392	4.53362883751598	6.99123146879237	4.78099171623172
ZNF22	8.02409778826719	9.39217932106216	7.26255371103683	6.27297092262726	6.63481545201584	7.54842599743013	7.88061764008903	7.7596690060282	5.82255063251254	4.04688167983368
CELSR1	1.79622497061943	3.37293072912276	5.21778977610956	6.46184841749323	5.38585290060655	5.36319640249563	4.09316317309234	4.04942400804125	3.80146719666416	3.72698289818727
SPATS2L	7.27518334481443	7.78593280709574	7.57943559226477	6.61757433200369	4.3591293313908	5.63206595100845	8.25941440575499	7.46980276521277	8.26103314891457	5.91332771344627
RASAL3	4.16862901531229	3.30211179163118	5.90253268192963	4.31269168677358	2.84040324289292	4.44374956474591	4.08172742887648	6.04107304010998	2.97036052639062	2.5893422937291
IGFBP6	3.29034745147502	2.17990254531629	3.10369082337334	5.90349545231439	3.6029246510821	4.74108841809758	5.81454079292983	6.11218516447343	8.57819921568978	9.27748031723964
CCN1	4.19408508731317	5.99632956103255	5.24615791602914	4.41271936511661	4.93488493870299	9.16761776274743	9.57109631351103	7.53877652287875	4.87839096322885	4.18371656210346
ARHGEF10	3.8390343522137	5.72129216362923	9.50501712373282	6.47042439552012	3.60379450956219	7.22212219035386	7.45255816274993	7.0015142338685	5.118983422651	4.11581970711957
RHPN2	4.40628474958649	8.20389221905398	5.89275554084002	5.24310192914968	6.23537668109763	5.05199704755127	5.45139845145377	4.25184317542184	7.28434622451088	2.61271510978625
SRGN	10.3542028718533	11.8529665934431	8.06945630543	4.72804253538605	5.68718387566008	6.17124386017258	6.99505716923739	7.4570120727604	5.40700185801352	3.51801170135416
FAM210B	6.70327586552259	4.32960739247183	5.27584485751066	7.59767759297702	8.49405093204878	8.44408640173788	11.9007771658274	7.04849860219712	6.48042651524759	4.62225566748741
DEF6	3.08657804624477	3.70763872385424	4.04193467209942	5.20645153763326	3.89615530045745	4.51943585309705	3.63348810770867	5.39331690916757	3.90279908902268	3.6169110715521
CST3	7.93646659776328	6.80235575073533	6.14862457517472	8.04399906695201	8.06898689607179	8.06215430754296	7.69451808643627	8.05193043971512	8.96025304861854	8.81993361200674
RAB11FIP5	1.52795857129358	5.50751012220389	4.94696124931295	5.62882603072076	4.82507023205977	5.468869337266	6.2353728917486	3.96079562641713	3.08992457706593	5.95692833578802
PRKCB	6.29276629964908	3.97153967230846	5.05440910795682	2.96842733581345	3.01438746640569	3.23080406861234	3.32913956832511	4.41747339086412	4.35093834028749	2.21711337944762
CTBP2	4.8156676485937	7.47055661565721	8.31757914935342	7.69875388860577	7.04403267405691	5.5914670243858	6.9339171209456	6.78101650764157	5.51885137794069	2.56190893674366
RAI14	5.04766079248023	4.2807370066632	7.96989667602013	4.03781739109088	3.97946853454515	3.53063187768129	7.25441882491343	4.09710539240956	3.73645540352383	2.8059048494711
CCN2	2.36151372344982	3.28724871049682	4.66853577291828	5.26546565704721	4.56913735913498	5.43670957751902	8.90057048628407	5.75373493274929	5.44044212961698	4.12228224381952
LY6K	3.66488150509657	5.15902712712464	5.11471881650145	2.41907911183343	5.50160040507519	3.95024771781719	4.30384573577157	2.06593950278538	3.37658084901623	5.07284966048905
IGLL1	3.29740064677864	3.29740064677864	3.60465962976938	3.29740064677864	3.29740064677864	3.5060723114503	3.29740064677864	3.62123091618796	3.29740064677864	3.29740064677864
CTNNA1	5.74818120279113	10.2468776090343	10.2075084397378	8.97018046588925	9.09794264667147	9.10840440431307	10.0622093900495	8.50381947026473	8.04266906876327	6.61095366965312
SLFN11	5.29524288769802	7.77764480534501	4.6490549309496	4.08929150831514	3.05540943298736	5.72105896419832	6.08936953962928	5.41185558854648	3.56374052538687	2.28509347386575
PRKCZ	4.90704447696662	5.98620241544237	8.50250406755755	5.58299258099829	3.97766005384868	5.38965654989165	3.67526085037412	5.38855945241703	4.58384877786547	5.95378467399476
IL1B	7.56799526757023	4.84790975652858	7.12478051544574	3.75940853439099	3.87092516118457	6.01784354127001	4.38384842842149	2.98345118978261	6.81941647000879	6.26140724709795
CTSB	8.1214602982519	8.50140961890953	9.39672971512154	7.84660219082162	8.23379501360834	7.3865021019132	11.2531215370193	6.93224078291194	7.81647302378517	9.25836968642109
NEXN	2.52474350068347	4.15799294169258	4.58913213507626	3.67716926562583	2.78115041609431	3.5773746842967	6.82707686033994	3.9987097296149	5.34703959763878	1.52819916496365
CTSH	11.0855022950978	7.96612819469861	7.01142321362243	7.28084933092097	6.33117982570365	7.05912703500096	6.87047804147864	6.04458673958559	5.39213088890469	5.38397318049614
CTSL	7.50708181764143	10.1569285494231	8.33821310817993	6.05941266524081	6.4690270560056	4.75231834976836	9.16042781211181	6.36587899604996	2.90913398458506	7.67874291721433
CTSV	3.75633500199088	5.99730958204888	4.12318215456552	3.00904458482957	5.70761679687672	4.94319751896538	4.41688450788275	3.34369479966341	5.82996931319131	10.0030894772731
CTSS	6.61688875645893	7.24283647086265	8.00751606975712	4.59176031326228	4.20757367077617	4.18283160619941	6.16165003295788	4.1869929666257	4.57601321978998	1.97458191348724
CTSZ	6.32545091732066	6.90643062279687	7.5144101763228	6.78181104311439	6.66973382771026	5.81259213859261	9.72174593419484	6.43638935639902	4.80514000471541	6.6394234165171
PRNP	7.69431714602518	7.45012839103742	7.21919590393273	6.20337283902157	7.84973016307937	6.39016985403747	8.31953070185294	6.80565955162068	7.48022612925114	10.754631312805
CYB5A	11.5918851322464	6.03453789669467	8.81731195797919	9.62404980649416	8.76321341046096	8.38059419050036	7.37404862573466	8.91560807047307	6.27756363762682	4.49434321894539
CYBA	10.9172599927262	8.0263066469373	11.7180036356612	7.23463648147004	5.93303652910221	8.33377018739712	9.87767247727067	7.01366064061251	10.3888817317375	9.68346947073188
PRRG1	2.65654682911422	7.08480229641579	4.1856499707374	3.42310340051478	4.87209104393567	3.38038267349401	5.10572768190245	4.35285600172494	5.10120718649181	3.41665680297997
SRXN1	6.69214667530927	12.3640562399196	10.9045297757988	6.95704768119269	8.58231959410053	6.96177762047569	6.92270741049874	5.87483852886388	6.22981341630602	7.14723856087554
LGMN	5.66744991711908	7.8633730916008	7.0473937089722	6.81403435414591	6.82507029808199	5.11849934620033	8.89234619487992	5.50856719077456	5.50712017086652	6.38693630449146
IL13RA1	4.02458659991042	5.23200821853126	4.13184990329472	5.30700382331614	5.95534611867311	5.47783213602213	6.3343462655712	4.94693886632525	4.7169761075821	4.50600518698483
TLCD1	5.33860395495664	6.61769203886695	6.43071861390031	5.36523723356469	6.36050100077221	7.69636971623015	5.20652351565758	6.34992193181053	7.20989507926861	4.60110195517087
ARHGAP32	2.36892214931222	5.03628972782611	6.13900946635422	7.04162041035107	6.14645833620076	6.38284329329233	6.32991475963336	6.05828226239322	7.31796012595111	3.16152600663818
ACAP1	5.0713637900294	3.87043542152453	5.46722959502795	2.78680592314715	2.58067345411481	3.37760726492829	3.41406923446433	5.82330951391286	2.5919123437215	3.46129359039578
LYPD6B	5.58139112317424	6.41850694173742	3.83530173422493	5.17887223175559	5.61113504199283	5.82386928250449	4.11385120658507	1.73232769807073	4.37266815406956	3.71288221139543
HTRA1	4.55678857431613	3.34750139313893	2.63548382106908	6.48528262601559	4.82752537627318	6.31560923878427	10.0784866680171	7.48801048267943	2.47144324146496	5.44598054699429
RIPOR2	4.06066468012413	5.44805998165124	3.9824794589565	2.4397478396348	2.71375738942247	2.56352722768631	3.61416747930473	3.9737116504258	2.52494027659454	1.95040540810586
TES	6.82221052172711	8.92855078100222	10.0558010254561	6.46961747654283	5.26490873270017	7.02449074106071	9.11541763084543	6.64684150552954	7.06429562779098	7.46547814348733
EPPK1	1.09160773655067	5.1741466843308	5.87181935626765	3.55922215593074	4.65943315149794	4.41726302783067	4.4402654832538	2.77699836181197	4.83257248072318	5.24979981312355
INHBA	2.90090688903951	4.17440037026624	4.88015535055069	5.36884085935506	4.47139493950655	3.5410630278623	8.57723662267855	5.10700626429155	4.74021374730599	4.97637239792358
INHBB	2.62618281116036	1.76711536663952	2.37213072737509	3.52766393239974	3.22581078353309	4.15181193014652	4.18216128410445	3.96495520866109	2.63482573600586	0.566835218122701
RASSF2	3.82055587109495	2.87539719763255	3.7359718504965	3.60463051860442	3.03194711367974	3.50768780720443	5.83295127006932	4.32804373628004	3.29617547691411	1.31025584940089
INPP1	7.19898384609929	6.60100758016352	7.85124582008164	5.81719315500472	4.63444210094071	7.2340061370745	7.22444188841636	6.58799649141768	10.3233139624875	8.59808379461903
GIMAP2	7.39062591598333	5.28614352382248	5.32298844871485	5.86942615375807	3.63898228132826	5.10458529454589	5.13012557139343	5.74077237272629	3.49280203491143	0.51568241638556
CYP24A1	5.17698715523446	4.80973522847034	8.93409498757718	2.90960265149515	2.83616109233076	3.05546813732461	2.87315488463584	2.91644572201868	2.93248501610248	3.97637443253197
RIMS3	3.07165825597449	4.97249645677998	5.61861846567463	3.83293781381223	3.61413690624002	3.78854825614694	5.42854747121323	4.03990756602439	4.01339048883241	4.15580494864054
EML6	3.44935997565475	3.78302247188575	3.57901418471522	4.65088410893425	3.41183494396564	3.98682750808066	3.77953454119755	4.10306167646784	3.48589714060308	3.86633007552788
SYTL2	5.10853062111693	3.16852326361944	4.3965604091941	6.3038037516891	5.83540487162622	6.28278743624939	7.39740307717063	6.14181324263325	6.09154243719237	0.809766153708589
TCIM	7.14097854844088	7.37985197232904	7.72547591664967	3.25426090979397	3.37097276093871	6.50834737227054	3.80578374989483	3.67613740494894	4.90218602494047	-0.237145805658849
PSMB8	10.8190162567106	10.5681944200658	11.2163542964232	6.62524529218989	7.26074516399767	8.09035903620529	7.69729168339638	8.12487351713455	7.12268290140132	6.86599604107329
PSMB9	10.4584046049538	10.9621326277424	10.7719824006555	4.99083876953578	5.21522737357769	7.04786942506442	6.46090126507207	7.29007108629378	8.10747639359942	5.43431064302136
CD55	11.6341327870335	9.76884614657356	10.0138010953539	7.01451402951385	7.38321226050567	6.78457372106494	10.6998585152563	7.20043735211558	10.9402572666269	6.17321948980689
ITGA6	2.39996149715847	7.99959248876146	4.96304102554932	4.76053367131003	3.38324581998417	4.06507843831626	5.9535670714998	5.68530101014569	6.10636081610839	9.21155935037554
SLCO1B3	3.3568032284055	3.09003747024174	9.82516900187324	3.02824447997245	3.04790334877315	3.02824447997245	3.02824447997245	3.02824447997245	3.22105262521811	4.50420243142585
THAP10	5.16192661640355	8.48317634696055	5.30408177129	5.06632381701081	4.90773918400208	5.77535745217283	5.34008814069112	4.55797119148984	5.08522616267673	3.79835311364538
PTPN22	5.77790337951193	3.60550776286826	5.65193469964428	2.76767162479669	2.46915339011372	2.68824618741021	4.25153174009269	4.88736295810249	3.57918568284983	1.98631781834136
IRF6	2.09038744572621	4.1853945175488	2.68498526784618	4.56859897761782	3.52137986515685	3.22626320726075	3.61744352405764	3.06706877684393	4.15829562251443	4.27600410921577
ARMH1	4.7049485163327	3.33727844269746	5.26216807890658	4.23301353092545	2.11658463870429	3.83427745319756	2.75166938009237	3.46744353896891	2.06384596669258	1.98820167929261
SERINC2	3.13897132734398	4.44983936038853	5.38418047456055	6.05442047782484	6.08557519433897	5.89526024359006	4.99415257492676	3.96954580554884	7.38137658869787	6.32564753494314
ITGA2	4.16000395037939	5.77959665017982	5.8079108555256	6.30074257631686	4.36672138863747	6.1031185632934	6.44646703859268	3.91154686443402	7.25904845368064	3.52317817795688
ITGA4	5.567747736083	2.82311378091758	3.75219778554873	3.82524290230584	3.03627746341865	3.27670307424534	4.88788391304772	4.81212331580574	3.12551144616696	1.32826584649899
DCK	8.95224062632231	8.18657044018984	6.37154399590586	6.33554883167524	8.59163526858943	6.36907500755101	7.12059786784758	6.72621633637058	5.82357436087808	5.12035977928073
ITGAL	3.3437689230372	3.69986315817854	4.37014930327884	3.95943215222819	3.56752525498695	4.74158685218575	3.67267537966312	4.71937203241023	2.10619141811029	1.18567508937945
SOWAHC	3.69954964830645	6.31455466713587	5.45649318544755	4.01824933346792	4.96205097935495	5.08450102145327	5.09395681496668	4.41079756606738	9.13618300057181	8.06480735411076
ITGB1	6.95415839846505	9.10305395125238	8.44078096875683	8.0584520108357	6.99038644823377	6.74430666980548	10.4482410831087	7.28561405967091	7.06559389023438	5.02563983152935
PMEPA1	2.32752637661598	4.82253041809943	6.55023408586929	6.91798542352184	4.48248479389688	5.45704763405184	9.21097181195473	5.97760454937354	6.85879864666656	6.39551702765687
PTGFRN	0.78176127254576	5.8685866032872	5.59564942082464	6.02050943633383	4.27844572636826	4.75311131459524	7.40635910981399	4.71039847973233	3.82696050890846	7.56256476395911
ITGB2	5.66528619092892	4.54782713753381	5.78365821400057	4.14039881961022	4.45069915399947	3.41263201418846	6.03391636515693	4.3390339081901	1.02640567391671	2.81539194587459
JAKMIP2	6.36379572368533	3.54717356219735	3.79812993075015	3.46537300723803	3.53779247291768	3.08362469196691	6.33041555280973	3.62871214733516	3.45159564082229	3.2543318990751
ITGB5	3.49924110248401	8.2740975642413	5.35253585631525	7.78446541028788	5.63764919497511	7.86783011830361	10.1646541491408	6.6280500934675	4.92108462271218	6.1683955846798
AKR1C1	5.28372125081822	10.7682235495298	12.5826955507484	4.24136026263647	2.41952338584077	4.64980128421099	3.20806504176234	3.99961920942776	6.80937175787307	7.8934481397323
AKR1C2	4.2313414277066	5.60971358310861	11.2761100027056	5.97776820352953	1.69010902236883	4.20950051807833	3.58132868971438	3.16190103484605	5.58451769431721	6.76975345782698
GALNT18	5.94729349011835	2.08910724231742	6.79537485657724	6.13091980848788	4.92483452680348	5.43685302966322	4.84934095059865	4.61489269841902	3.72396024161774	6.5387339835224
BMAL2	6.89129986132131	8.53777282770255	8.94929062294785	4.51530814510831	3.78245940086281	3.82374871388918	6.48045904701256	4.23736425305616	7.69435945009299	7.89119625310952
LAPTM5	7.70035516285296	5.36407988899213	6.34287603826672	5.42399805965982	5.50504452701473	5.19273185298106	7.00593399382501	6.03262672178709	2.8898195981537	3.18056307938837
PPP1R26	2.59124358668519	7.26296207805782	5.97269183636388	7.41782384436102	5.73458239985377	5.20853342590993	5.97816069439882	5.45781389260422	5.10382829415324	3.56908016802225
TBC1D10C	6.35958585133628	3.4892646991267	5.47424397750729	3.28457142832087	2.69059229889683	3.30157705994489	3.11667691097597	5.6423786525028	2.10306314015281	2.20441026605806
JUN	4.64272996323358	4.82517143855687	4.57199514159206	6.82952511575309	5.34358434288669	8.72893685392475	7.47294272355132	7.87710771990146	7.72482515699186	6.98169355511151
FAM20C	2.772268350555	6.84715427493764	7.74292473868069	4.89714742450182	4.29318774185267	3.83025593039821	5.83681564282875	4.57858183190832	4.39363043348264	7.37277941262363
JUP	1.6746899901585	6.86779998639371	7.19286681031794	7.5568275701119	6.98210415645954	7.19002335711643	7.0511135455449	4.37193437513018	9.83836555413276	10.8456933448873
RHBDL2	3.96094082052806	6.14120130422003	4.04901092028728	3.711244935612	2.7524494763106	3.22421147938521	2.98052520241688	1.82957255432691	4.13803175402421	3.77787303391256
DUSP23	8.50180437067161	5.82255423757787	6.93851076344637	6.50424262508258	7.47387469039373	7.26051693264291	4.93090904868139	6.03866122243444	3.49636136265171	5.53237896676176
GSDME	4.16266177805975	12.6988720665646	6.96501767822075	4.90433508696928	4.18492583112635	3.89599548428972	7.0178679127887	4.81251938467264	3.01295463618489	7.45094835450669
PTPRC	6.80529467510481	4.48061581074165	5.99816223889911	3.10912418906287	3.68515227010136	3.0715763335687	5.39464035273645	6.04249925923018	2.60193720099341	0.463702909085947
PXDN	1.71223991793015	3.12716301062684	3.88202914184357	7.32399674755013	5.10633198652178	5.64407795874618	10.5911567281323	5.62045169315599	2.94150039145906	2.54458654098477
PTPRF	2.57286727835742	8.02984317844959	5.9849039068944	7.20462672155971	6.87775726737416	5.82188255182703	6.19478288648558	4.79288848210562	4.96274172042431	5.46162652900728
KIF15	5.08253326190199	6.89170094200624	5.96746386004435	5.14498788275882	7.21762308984964	6.47273627903364	5.35315879525988	6.39270954986729	4.77670482794371	4.77020648305482
PTPRK	3.79704774508772	5.85555159929968	4.90610710606716	5.67062262695533	4.90461156098517	4.99947052297423	7.08687214831303	3.67257197243913	6.16629705756105	4.53822488071753
SACS	6.8158703613497	8.5775413860716	7.42105822278818	6.76412121946442	6.54652916567053	7.14226718491615	8.81873489831263	8.26966308752703	7.13685749086459	6.78051794432217
CXCR4	6.93336749491665	3.02513135103471	4.90380567736724	6.2407776084819	5.74748940393611	6.74248902148129	6.37081344760083	9.42200208578996	2.3283903966239	0.0387606172486477
HEBP1	6.20662392976493	6.18899950258057	8.83254616328104	7.74687099163889	9.14260467377652	8.0151164047436	6.92733432954653	6.79267945861176	5.95194983725607	5.98139343571292
SCG2	3.06823115399146	4.35723168830424	3.85931481115637	3.56572520531042	3.92059933366457	5.53620013200224	5.77629436631792	4.67884483533914	4.04296392267716	3.19540974746539
NECTIN2	2.67255988686201	7.62061409337689	4.85464830111265	7.81898041350935	7.58145303837218	7.20185840872684	6.27328903115602	5.90615318334203	5.98353579762657	5.6359943314653
KCNJ15	5.37417184928526	2.94363249065314	3.78619782162601	4.27116591522643	2.36203894798914	2.6771629259385	3.64666393305831	3.0720591434868	3.33588590031391	4.94896733152117
NQO1	8.55408645004568	11.924333187914	12.464120239362	8.70676914942353	10.1197323017295	7.48612422513564	9.10937434967008	8.13279554490644	8.4012833398283	6.66263270650278
PYGL	5.86676748725586	8.70786761870409	7.02519417186341	7.82445770386999	8.80346470970428	7.94893035595217	6.85469071535395	9.1312908837002	7.21537026279327	13.3940105631723
TESC	8.31891207960902	8.39548046991222	13.9865103605991	4.75363379745326	4.01420773052536	4.93337614998426	4.99403922390751	5.16317751395391	9.17905501584035	3.02448958555499
RAB39B	3.7654976761264	4.84981002402783	3.27029406770532	2.80056783076418	7.24360436533793	2.9035691540252	4.53441119624952	3.98715111210509	2.671773910847	2.54569802115464
RNF128	3.93892297242579	6.73118475984816	2.95590584862075	2.87032299167875	4.96498747584095	2.49915668429303	4.90063797445354	2.3961634270861	7.45365677248665	3.50538650605841
RAB13	6.52759363674906	6.27153532920132	8.19846725637111	9.2802334882704	8.34028907196521	10.1558930036493	8.46799285555875	7.86795951405866	6.47683507482135	6.48553384318855
RAC2	7.7268217197614	5.92051784894188	7.30790379159122	4.04789117096064	5.28134112960261	6.25284017626493	5.8935065213647	7.14645274047764	6.91842123990947	4.66932253968772
MOCOS	5.30305603739805	3.41054583314851	8.36806625932505	5.58171315979007	5.22223795067665	4.61635026856907	4.75511934039203	2.28032273664658	5.18083370512165	4.40740577144477
FERMT3	6.08766276974897	4.69667091674166	5.29716847915061	4.1552789861879	4.01657251863085	3.60739254548114	5.07175539873457	4.74950284209135	2.6071161611098	2.88480946130307
FGFBP1	2.59184943626632	3.98058892333756	4.67504568384607	2.22772433441846	2.30256643302241	2.26876598213857	2.37635175182136	2.41167478560682	7.89461658192926	9.63589676645965
AMIGO2	4.95897064548336	2.31406357962635	4.39412629049757	5.30584381649412	5.0948699447287	7.14887140924697	5.93817546850171	3.83507783727947	3.54943312704741	4.42480428012817
DOCK2	4.43859470731593	3.59919843184302	4.5264751750832	3.66228037493255	3.76702009559457	3.30871071175956	4.53494202639458	4.63673027612825	2.57011772503911	1.35296620712681
RNASEH2B	8.37288496867446	9.22121046347453	7.17326691565896	7.00761447920727	6.17777600022128	6.69245738934081	6.95994096307559	7.17905377561292	5.05600115785659	6.44088329846992
RAG1	3.0990533807428	5.11807614146125	3.46215756583544	3.13401009863822	3.2314564289063	2.94263273004431	3.77392404978874	5.42007060418576	3.22963892670059	3.40410609862306
KRT5	1.40923562583542	0.781941876556807	0.790773356120699	3.89309932489839	2.85629549610024	3.31803337344092	2.27085225665138	3.40603591766463	5.84823600459273	7.05326933361348
KRT6A	1.84453308618212	4.87720636357023	6.55212233096651	2.02395136992943	1.9001297342446	2.10936725704002	2.3518199840618	1.86085310821091	7.82841788729777	8.61207130246772
KRT6B	1.8759972008238	2.91926037119602	4.20649677217594	3.72584960011266	2.64490192628032	3.22890405313578	2.38855589189773	2.59563518792465	5.3293645604406	7.26787968718695
KRT7	4.35431534206754	6.77616640566269	8.17508146021355	3.18082349666219	3.16575700158614	6.55924763331426	7.43564857331905	4.80329119416296	5.59121280460902	-0.360849039078544
KRT8	2.25701273227843	11.1666219655799	7.41595013642494	6.85284099667428	6.67312969530208	9.51536990140813	8.10804782196694	5.34417716928513	8.04243316581178	0.922762973468377
KRT13	2.70653254663815	3.5752601718584	3.96705536531521	2.60187786662525	2.6287622768084	4.84060244957769	2.60187786662525	2.60187786662525	10.27976734691	5.26107092367247
KRT14	1.68602863586544	1.78019418252074	2.28773713685685	5.18215018273938	3.60945237204246	4.39351112448148	3.11936483112497	4.42211568265768	4.99565911875048	9.05493845438761
RAB25	5.07085994910214	5.40855290862713	6.03578292877461	5.93619903753045	4.97858701779251	5.63773865860101	4.49198264001051	3.58312916994169	5.9729011362955	4.63290677634521
KRT15	3.00082588578011	2.96776028127994	2.61957985025717	5.10910808613818	3.30456028957675	8.44061604104805	2.78214754005077	3.48647059722626	6.46426023043134	5.81113308761882
KRT17	1.12168130472239	4.04819738099014	4.76197294195579	4.75684353987777	1.72506552912621	4.02354623187287	4.42223133690104	3.89400647075868	6.23011884029151	10.0874015508977
DSC3	1.88142159502932	2.72688011390871	1.95883397167805	3.14988056004378	2.34725607403457	2.64928182465991	2.15334018485439	2.57796072453157	5.37398510904503	5.61620158270089
PLAAT4	7.34494388651129	8.82341732302851	7.57720953730596	7.1878970135477	6.73939080876376	6.29691891391911	5.00417245360522	6.79209586548597	6.67756338822269	2.47926573041067
KRT18	4.8966603533223	14.9964610568357	10.7466118891696	8.78782292503956	9.32139532860273	11.84861903934	9.9271684075932	8.80683959029061	9.91190560634504	4.36882580901758
TMEM45A	4.43828163687714	8.6750202749588	7.15243965162999	5.25612695346352	3.45979616195224	3.09973746533678	7.71606650834313	3.44209764840215	2.01874343681186	6.13578460178776
DSG2	3.66991303369055	6.05468412813528	7.7098181305385	4.90483713452815	5.42139245640664	5.22484873692734	6.07321049316931	4.50115324525591	9.95998222442918	2.10793848758361
DSG3	2.11342157951958	2.15155716534245	2.12572167597054	3.1745234248913	2.56785234789573	2.91671837880138	2.2509462149228	2.46031507312916	6.46164037873548	6.37649582222433
UACA	2.28289311774509	7.93440402294499	3.40525773793578	5.53436855581855	4.24168639225128	5.53424242114883	7.0244274774281	6.15936544331104	5.10409229017213	2.98570662078966
DSP	-0.437313886640794	8.43124314150191	6.60705368445869	5.65104481222811	6.66729052525781	4.37626352931083	6.39628844846832	2.91539209675348	8.3373551860968	8.39171154166721
KRT19	3.50033815756154	7.15378739919798	7.08664223468135	9.68289459291081	8.2263075836559	9.70518709433408	7.56605177459604	5.42182757325494	7.91655281805629	-5.47318120903488
DOCK8	3.9860812004897	5.6839634457552	4.30403073485777	3.71167646822407	3.43670609254745	3.95640378617571	4.37787038287997	5.05454576927559	3.02594179993811	1.06185024643583
ARHGEF5	2.03408470796003	5.41873710535254	5.03793425204069	4.94520936205876	4.68846053349241	5.42901612570857	4.12390915700462	2.11625057270448	4.92059490991396	5.2457431575674
DTX1	2.39759236170375	2.08387509740796	3.28975522259924	3.73309343323444	3.09460014334084	2.83330138555292	4.16943397564038	3.27001358216674	3.25817562516467	2.88499717167457
TMEM51	5.7929269432569	7.36011772801003	6.98154847501829	6.61622286487224	4.97411379249784	5.03562167999203	5.88998608599822	5.27568788485484	8.57023115637805	6.94696508274225
DUSP4	4.64543067305577	5.36410974531087	9.50079633218961	8.51552665350297	6.09756129642475	7.73639071827052	7.69985791375168	5.57951269471044	8.86051587965794	2.95982985158711
TUSC3	5.68079458004323	7.24617269422132	8.33756897078886	4.02718690694324	7.16648540482701	5.28406446579565	7.01537575011164	4.07324895887073	3.53079640139711	4.55570519983502
