symbol	TCGA-3A-A9IC	TCGA-D7-A748	TCGA-HZ-A49I	TCGA-IB-7888	TCGA-OE-A75W	TCGA-VQ-A8DU	TCGA-VQ-A8DZ	TCGA-VQ-AA6F	TCGA-VQ-AA6G
YES1	6.65518784125847	5.71783992691837	6.391694123424	6.910181049104	3.87899064661638	7.07117173944149	6.20270768021542	7.36086379384996	8.75320203979982
PPIC	9.14592374074227	7.23395260038994	8.91871283436495	9.16012505387291	8.19319723332402	5.1348435512386	7.28994410656092	6.3875631348264	8.12608398550108
IFIT1	6.63243629564844	8.20812862531713	10.7309930467313	7.19985490118906	7.3181854773924	6.60055405549369	5.83842037323705	9.22273590363832	7.28703864993502
CDC42BPB	5.34858732846373	4.65640931496326	5.71992033876198	5.4982606240768	5.18039318444429	4.66963977557461	5.99150152101471	6.67635906159769	6.82804821818759
CRIP2	7.89775456964362	6.71175657699931	8.88035940493312	6.06853464684133	8.44208927639187	5.01444662918192	6.44065887566033	4.72540259114893	5.61653296016002
AKAP12	8.00603492898331	7.07937946386001	8.0795144082074	9.25910763856667	5.84343182176263	4.76276778369952	4.26754759075619	6.16690546210123	5.78711818522424
FAM83H	4.0188979669427	4.44412260600979	4.14071879714967	2.52774592145558	5.99524680619154	4.44773415580418	7.78195535140143	6.16653144664363	7.31994266497671
ZNF22	7.02495241792276	5.5628300441644	6.62771952109932	8.53239713880211	6.30668907271208	7.10408728138457	6.48496837176294	6.07822636583754	5.80888361293679
BCL11B	1.16572582206471	2.74641055204207	3.2900063569714	4.17307708243274	2.52602849351969	2.73745938253653	2.64729127183884	4.16004621007156	3.10315200012202
SPATS2L	9.07450362113299	7.7730209490885	10.0746815939625	8.48413832605104	8.93381551092396	6.68362941788999	8.31070971458013	8.64685789279626	10.12178690499
IGFBP2	4.9057084459163	6.13673070784783	7.47295046386287	4.7116785247571	7.43297335789068	7.81281322546323	7.27245643563135	4.17889145594565	5.52479614789533
RASAL3	3.52700416147053	3.84799969138518	4.87398223073518	4.69795230459279	4.45980383432682	2.53022946023423	3.05051222425587	5.05338350244296	2.35872948070827
PPP3CC	7.13017844664789	6.08213605955409	7.78812980013187	7.67119165579625	6.30019199937037	5.3387379808313	5.21708176483355	6.01961311998175	5.61208451808548
IGFBP6	9.66519213517746	7.82121936662101	10.7753504914825	9.6501691770516	8.18147658328346	6.61604468956757	5.69822382679153	5.25984886806124	3.4054544064377
PPP3CA	11.9827982465434	8.71942986184311	7.39655770510603	10.9633615523296	11.2901615965868	5.91398022034943	7.12390778404031	6.38481938718675	6.99920681810186
CSK	6.13072781817612	4.42265751906779	6.20891136337171	6.18127563313872	5.75467512652564	4.627619732828	6.84672496946452	5.26116389073169	5.35027837298877
TMEM98	6.16673583614091	4.97803314567008	7.6580609827884	9.48260451240639	6.44409176758876	5.3628028837549	5.22413820462225	6.01099573829055	3.24650733827396
ARHGEF10	7.57270892826776	6.64362483192622	7.41544861095296	7.73447329927618	6.37696120837839	8.62333034614186	6.44585830733322	7.59510686030216	5.50212772696212
RHPN2	6.11357244621362	5.03078115254038	5.85997339268939	4.59428575914278	5.25940088507724	4.97029292822393	5.43383372734483	7.33313568012917	8.11629989863143
SRGN	5.80908028637	8.68754623787663	9.31250139899936	9.02137060755004	4.67532657078777	4.38666990454188	4.87934893432702	5.53108160934951	4.57839470602907
PDP1	6.44581291953333	5.89513295073202	6.37536526584964	6.67914872223506	4.59967154892772	6.71489323435944	7.71155674287785	6.20921010004046	7.52187088422975
DEF6	4.29378464678842	3.22579385419482	5.34605466447307	5.14282881300597	5.47756400143365	3.37854601272268	4.04012668368539	4.10905916432159	4.4939562262824
FBXO43	4.32365559051425	3.6348080004705	3.45659242217979	3.59754956914689	4.07334612283291	4.96442774767326	5.79598918569272	4.08437945038974	3.47118195245914
RAB11FIP5	7.61704641541662	3.88953972958413	6.22261110193753	6.41591259709725	6.22031785587999	4.75301529280225	5.33048374006329	5.58198601242924	6.07221697346861
PRKCB	2.4343796040393	4.26515836001548	3.99967100958954	6.34615333018825	2.23779799501572	3.17899247332331	2.68571103777503	5.62076500926812	2.70487211583436
CTBP2	6.3948598441098	5.22279839539287	6.97932789587444	5.65312370410707	4.80301577701274	7.17466645002585	7.77012763914992	7.97110781389043	8.78331830607351
RAI14	6.37711450206178	5.23005186663807	5.75163754173375	6.32388468841694	4.6065607380166	5.84539986034438	5.31116483956587	6.01096080280638	5.57563444389379
CCN2	9.02985298984174	7.41142055679138	6.96515334189592	10.2626893014279	8.06848672617313	4.40103482694042	5.2392073434241	5.56263333672699	6.69321760987582
PRKD1	7.49274542212886	5.71188892545521	4.73500389500622	7.0596221945156	5.16658601814771	4.72324965459356	3.45569414172025	4.58777437818699	3.16136242550115
TANC1	4.78738200907287	3.89800438798428	5.24998402894281	4.6105004610841	3.32935171744386	4.94344665079878	4.39253042874627	5.91250999567417	6.39231313326101
SLFN11	5.88363052999873	4.98648028463887	5.04144995407643	7.03046515777322	3.19130507744985	5.74093995437374	4.08709911333397	6.94922743250289	7.25135302255256
CTNNA1	9.74974011484394	8.52094077776137	9.64800111013799	9.60108152469047	8.84998282704554	8.03850245072709	8.81704757788247	10.0727877848487	11.8956815270766
CTSB	10.0269434307603	10.7322748083199	10.2159585240738	9.49266386011064	8.52510197985591	7.57862694472803	9.03493419255168	7.8368437348626	8.79070679824077
CTSL	9.90918458878464	9.95505146223379	8.87866106205491	9.67583850526171	8.04766231456028	6.57605246850994	7.46943177766372	8.21225121606382	6.87424430743995
CTSV	4.05362335778113	5.87742226179509	5.93401635049139	2.48000060766057	5.03651716214442	4.60499758660199	5.85283948664967	4.30461697753938	7.91254007725711
CTSS	3.69436795062777	5.00547361907274	5.4212469518344	6.71211647168059	3.08328009457385	2.38729750766315	3.60006626613872	3.92619606461319	6.3008666616196
CTSZ	10.2123488313003	8.28094754223487	9.71269259907931	8.99934346311956	8.62334388076946	4.97842730104268	8.11530827743979	5.76369312106454	6.70007641098485
PINK1	7.59784015661715	6.16289655775944	8.00952077774442	7.57113372361375	7.52480942338958	5.53548218431621	6.17603049499012	5.32187982405376	6.82365876660885
CYBA	9.6747759115024	11.9964128078708	9.3026590152838	7.15711780132865	9.08772441088184	8.27802946064828	10.820302876788	7.94229328996037	9.00049286211498
SRXN1	6.22090819050039	5.95245719207175	6.55983450436831	8.04876409615949	7.02202938153262	6.15485916021183	10.2037945818322	9.63630885546483	8.60206656413164
LGMN	8.02568226496646	9.05522870152515	9.72363908051848	9.16694099381931	8.12086525204518	5.52340483378103	7.06087400181345	7.04427778996688	5.37178210036584
TLCD1	6.15499281047578	6.05279090013351	4.97328350845487	4.83522685787006	5.89352595746903	5.61989787478693	6.95378630829399	7.11567542075854	4.80017192601524
ACAP1	3.31511243731995	2.65362461151234	5.07371187483184	5.36351994090354	4.74726361683419	2.77691405661801	2.45793501032672	4.74750950008161	2.015303097843
HTRA1	10.8046452796504	8.23222052104954	7.49103625621436	8.12188096276994	9.56312594093848	4.84500266197562	4.69286533357874	4.93252388540103	4.35322291907107
INHBB	7.96829412865481	4.48430282478705	6.05339016441512	4.37178046702519	4.36176213866666	6.9987333354912	4.95502822898607	5.14326213139718	3.13089604256379
RASSF2	3.935207797337	3.94741190838653	4.34591865134124	5.36471721837297	2.6986622584249	3.07937247790153	2.96942763807851	3.4366039433477	2.90990844030384
GIMAP2	3.69976096715556	5.40328522507221	5.31072793895646	6.74633091947808	3.75824990202709	4.3170901370905	3.15126001964379	4.96388086161916	5.22389110265204
SYTL2	7.34217844433327	4.44065993529646	7.11672862401253	6.90750475748533	7.11091768724858	6.06353748976716	3.52969153416772	5.05927400706531	7.95219832828277
TCIM	3.50803221584516	4.78836917735649	4.72829832620803	6.54028397087727	4.65199730711721	2.67342497342365	2.55728331111624	3.68456993327594	6.33777388604771
DAB2	5.57560470321759	7.24883724118647	5.07050988431694	6.51612093930167	4.33330266683586	4.81523252867359	4.97198723133108	4.00740900349491	5.42176908037569
PSMB9	5.90269431973945	7.23039954914724	7.46890860262678	6.92932974054978	8.84541267714237	8.07438853127776	6.1360474599496	7.08512290247544	6.20799380176225
CD55	9.30645452007784	9.89575260472616	9.91493895630579	6.95681853243823	7.59346073136969	5.73887181950112	6.18025802894169	10.078476075642	10.5905180370687
ITGA6	5.19785069190858	5.05617810108141	6.97251670915822	5.23812711727627	4.77210708323589	4.28690538323159	5.55375005941349	7.45048105188646	8.95965751058397
THAP10	5.29350729691953	5.53200152808774	5.96104692852115	5.87929866397263	4.86285528895615	5.87035246351676	6.86833728307606	5.61264387039696	5.70052952617964
PTPN22	2.73643485737163	3.95213084324721	4.60847782685849	3.85566124655199	2.10651038134783	3.1086687802153	2.98828266382937	4.2524826550174	2.97660425360184
FJX1	5.56990364930205	4.84442423738995	5.44366028266882	4.87146154184219	5.73508117473529	4.22934322146992	5.36157520769864	5.83994763217399	4.02449935972507
ARMH1	3.52887825612121	2.98376629035577	4.4922488849299	3.93725225956011	5.03187584777824	3.92492893267904	2.87503773484454	3.60663569901494	3.43462300825941
TUBB2B	8.66124855075908	3.97858753439522	7.29921673679165	7.09803876348196	7.44162349529995	5.57796991097947	5.80671237359822	5.13902538670406	3.94789390635995
SERINC2	5.49586421264478	7.52194972994978	5.94977768064715	3.66788645883164	5.70952336036238	4.09166923195909	7.13696825604283	4.4907879804107	6.65610457550402
ITGA2	3.35692194858277	5.57611353133017	8.62118646022275	7.03559700425195	3.45543658271558	4.44262145263746	4.52320473547775	8.21306417661356	9.39732674710788
ITGA4	2.83976626236519	4.02029326417019	3.29035182333084	5.11327425319381	1.94290070342948	3.43013110454308	2.95688094054902	4.32496357484936	3.20658438257403
ITGAL	2.55174452409221	3.43973171214506	4.38038427605503	4.63564328496816	3.78101947598873	2.47469114121494	2.53273122961311	4.51922169897465	2.27780516619411
SOWAHC	6.36700254238336	4.59375015546799	5.18625542997922	5.68419322592551	4.64860354462048	6.48374066465062	6.21260549907982	8.20497083203757	8.16007839927242
JAKMIP2	5.61326828050751	3.02544195166117	3.61050858548322	6.22239754926323	4.08285458519723	6.51114215438185	2.8482844492076	3.09364802449481	2.97658905271142
STAG1	8.55925758309018	5.68590312514425	9.26006711016306	7.30278668204182	7.99848579558549	6.76914162718734	8.18782496223864	6.22782687931474	6.38123677212502
ITGB2	5.52218347408539	6.23838661153883	7.58219385229678	6.7596882732373	5.21808872336168	2.20277235518196	2.77886640598313	3.74496925324623	2.74471837614179
ITGB1	8.95829334064496	8.67131494499114	9.03776622215131	9.25267085962674	7.10605328476183	7.91164953936901	8.41751795740636	7.75633278683707	9.26074794618405
PTGFRN	6.66318869045211	5.2541227157503	6.04760698060233	7.11976236545688	4.11330003321962	4.68727552064438	4.75545877717182	5.69378646375307	6.35314597497331
ITGB5	11.467426425281	7.66261102657961	10.4314927321984	9.81190306468515	10.4211303339136	6.3547856227724	7.16263298764449	7.56672992079956	7.50590210346277
AKR1C2	4.91238371218927	5.6367307378816	8.64616223263031	7.37589480727528	6.73350129508369	3.05676929340748	5.73626776395399	9.41285208270482	5.00264058176214
AKR1C1	6.31307537871954	5.33216775275922	8.62320919380205	7.72829708908235	7.67459449817736	5.29947618168888	4.82158417164012	10.7347661351599	5.61322678848179
PXK	3.7170954660644	4.15334230918976	3.92324421746692	5.305248677393	1.5642558668576	3.10265995890985	3.09357615369206	4.3596026881119	4.47050030589893
PTK2	5.69139839024538	5.16171094202074	5.66765284954158	5.82171300739367	5.73097254029116	4.95585944180055	6.42706164888704	4.92046380285916	6.33978819355817
ITPR1	4.20263209462467	4.57282740540682	5.06891787212472	6.70646731193495	3.00012772943315	4.26724604642921	3.46080270086009	5.51225237645818	4.05555498865882
LAPTM5	5.67849501241896	7.90076927735509	6.50039555760402	7.42154110160604	5.28717500093493	2.64129868330298	3.15920733368742	4.33568033364584	2.43186673649954
TWF1	5.30413231156437	6.41466913441422	6.02785377256769	6.86107878469902	4.85981053717213	6.19965032943793	5.88067485430678	7.28810424755062	8.50110699747079
PPP1R26	6.55121917982978	4.36622691748916	7.22100791184952	5.46535899520947	6.20096451185799	2.71429892735521	6.35405329409498	7.22714617808801	7.08501650645963
TBC1D10C	3.54497190415786	3.63328221041529	4.83219899899237	4.62509847011974	4.92490585014911	2.71633748436363	2.49899368530742	4.71528307314336	1.83642140925564
PTN	8.51491121705449	3.05454392858496	3.98305177233714	5.45916492847467	5.03634905775586	5.84985536525906	2.59935657557697	4.52927519552108	3.80460180657184
JUN	8.66660511200001	5.98590248451506	7.81805273544947	6.43152288933701	5.60663427550671	5.8742242181381	6.25925982980177	6.16389650203434	7.84038130446821
JUP	7.13569300626121	6.03603502086657	7.91850936127971	5.10366779117241	7.17104191779389	7.22495628297606	7.75709073535261	9.25240907274576	9.03942729018405
PTPN6	4.24010005620628	4.66199670857123	6.48500435865737	7.00095512207064	5.61525994324419	3.76231004175559	4.48091180693318	5.69857635193569	4.05321846831879
PTPN7	2.97535493553464	3.78916712611036	3.88561819508828	4.15901551069333	3.29373602383833	2.97782922817865	2.81561880534861	4.20390042535892	2.57771800464511
FAM117A	4.25818726423797	4.48012163407018	5.54566120445465	5.4778206078675	3.72861801347534	4.27976636017974	4.94441571770898	5.95885259542502	3.46517372336881
DUSP23	9.44333265867472	8.28840713731946	7.20309351900477	6.6488496161916	7.87025306262042	7.0774739904254	9.1012213274076	5.96628991921446	5.53747097681807
PTPRC	2.26279831050826	4.93388164113675	4.26974334560695	6.1062500121068	1.32863827108689	3.2868784913502	2.66240820210519	4.78435892287419	2.64362940958475
PXDN	10.389253279516	7.80490807986981	4.81013380224442	7.5852039269312	4.44897309690709	7.0044258484893	5.64979130251924	5.51746672635606	6.82677751982841
PTPRF	6.60297040347145	3.99084832192565	6.29044642096927	6.42955254242999	4.70322495296815	6.60738626932108	6.70517941539401	8.10586783148331	9.01184818774388
PTPRK	5.04610123225119	5.52890688612169	6.78539949665052	6.7735546468541	3.77469641249525	6.83413661940321	6.85615533372052	7.81575354141699	9.38482359049131
PTPRM	6.60391868416657	5.88687472805498	6.79696081367409	6.63501882836017	4.92232506704132	5.08472207774271	5.17962386231296	7.34423861924254	6.02886257976204
CXCR4	5.46087594406788	7.50489998613277	7.29043804069886	8.00331513366969	5.12671022466164	3.5803195399425	4.86689916316453	4.89347351849192	3.69285449410289
NFE2L2	7.98225924808728	7.50426766227816	8.00527021351111	8.41397173219723	9.05545456779838	7.26641985828241	8.00776634503831	5.81069497263713	7.20391918869773
MEN1	6.58329012923467	5.08079221490312	6.6239070299778	10.6306794898955	5.82105175214702	2.91138629821508	2.86339170591542	4.78195729204793	2.97883357663984
RABGAP1L	5.84464336618403	5.05942666650803	5.49876959063676	6.036155151003	5.35723662266035	6.04630262631179	5.23491592826447	6.20305539816661	6.60537389022293
NECTIN2	7.65699460052481	6.33726516110901	6.23425157399445	5.16324180659382	6.69628051484979	5.89458472602593	6.70155320561067	8.23498749486478	7.70844136455019
NQO1	8.58463458082181	8.70339456467751	10.850266787144	10.4338689373682	10.5829995859958	9.80550642026234	10.0081416990926	10.5398527538305	12.3886542417386
NAV2	5.39778635506416	3.89815704245909	4.52013492258169	4.57451863216588	3.6756610118963	5.53992784546498	2.80535847013487	5.17853123817916	3.81807456907124
PYGL	9.57328378789738	10.0466893571282	9.61416448376841	9.52690368362755	8.06309683554963	7.76540145758818	8.78594751538077	6.86131909771579	4.75745063833566
TESC	6.35714287118789	5.37125525667692	8.31751878649761	7.45654560224517	9.02631828541772	4.20180225684623	7.29074008017142	6.98233096960589	6.60871900657272
ST8SIA4	3.24910106671901	4.21138791590916	3.28190834017574	4.75885933788651	2.56355426277049	2.84257723861137	3.21407427216074	3.97379974275824	2.94438384475206
HS3ST4	2.92691928628571	2.81545313755765	2.81545313755765	2.96061622946985	2.83815534230946	2.81545313755765	2.83478105199447	2.81545313755765	2.81545313755765
CORO7	4.57889192201459	4.68983817334923	5.38977685762107	4.17362374067694	4.50189068782565	2.52247728550753	4.56420788823614	5.01747061461915	4.83001754281587
KLK1	4.059548442331	2.28010623524095	2.43764582094514	3.00493756529429	3.42338617090293	4.55862329782082	2.99655407607052	2.29615982362	4.83577573210762
ALDH5A1	3.61144915736354	4.43125414189333	4.23580497017318	5.37678484163866	3.32276472784306	4.95537539188459	5.88834054394661	5.02384021775331	2.88186540783203
RAB13	11.1066111601311	9.40428556327948	9.5618286284158	10.621731086633	9.55454114064174	11.1148698780889	9.18146561645603	9.42247511135719	8.70271907676232
HSPB8	6.2183599539493	4.62946143615007	4.280422789388	5.49118227820442	4.28922952056241	3.65735888966708	4.45858982494397	3.56441515204138	3.39367647815124
FERMT3	3.97800139343957	4.64686436265965	5.62821187370693	6.71588444745346	6.55049321329765	2.56302164598178	2.87581999802626	3.87949402238095	2.02238928969254
MOCOS	6.20985712646806	4.44673436573525	5.39181948546333	6.13102261719898	4.49419608245177	3.46932850385727	7.23064984487503	7.05486510924743	8.91369162249257
AMIGO2	7.32426701505338	5.92690684286083	8.24304996602953	5.50724296613179	6.15211405556629	5.18426509397966	7.0269917646317	4.70791435276899	4.13287640734647
FGFBP1	5.22343252532791	2.94118756085022	5.67826418888706	4.37956687907969	3.63536637123866	3.37405655757041	5.97719912014771	3.64664923511016	7.64552369313187
DOCK2	3.76243307062972	4.54769104832562	4.9052160167701	5.52478782137389	3.29579295914102	2.74373670517226	2.39554311446979	4.24845592451599	2.54517414727081
RNASEH2B	6.51123206507629	6.05009653618886	6.93173887647784	6.82282998493269	6.53461076147394	6.83679695384124	8.31072678005731	6.19979224678555	6.28026890939063
RAG1	2.91691164063359	3.20370875373831	3.35190607278449	3.13477701652588	2.85016436005209	5.96514811169462	4.28212680308697	3.34896142581439	3.05651915395584
KRT7	8.79449326146763	8.34624250254489	9.27047513763231	8.17576790715115	9.76811767305785	6.61459212271073	7.72034714073798	5.60658105938042	9.42569472531589
KRT8	7.05133424616876	6.17003124071461	9.21591257641604	4.58871170424863	9.54471010677929	3.89766156100763	9.25475855198947	8.61061475894842	11.2687060016951
WIPI1	7.89144332993127	6.72679629720825	6.90389373602847	7.77661356981227	5.54522577352394	6.44129657529601	6.58337696254	7.45010925966743	7.4857910708471
RAB25	6.1386791606852	5.53425313075631	4.79106614795072	5.18451246453382	6.20501119698197	5.17968065641965	6.68925922412547	5.34803727415693	6.05312890225767
KRT15	6.61392541807078	4.99887886814263	9.52788165015406	4.19075825591612	8.96908852013895	7.13238585500332	6.33836716384259	5.39950798201949	6.50521301701972
ARID3A	4.74208585883673	4.59006935843545	4.38489448927187	4.49276318417344	4.81933981756721	7.76292374309729	7.637689236852	5.03492697531907	4.42097596271309
RILPL2	7.24511092251037	6.30608360686461	8.10578873810158	8.54826827570501	7.60876626700344	5.2942610361843	6.27479998288202	6.50341332106407	6.16735874549739
KRT18	9.93619659060894	6.93039467373852	10.8414648820489	6.76252070536887	11.6886900386536	6.6755220833993	11.756971309215	10.7108416793394	11.9183236188175
TMEM45A	9.02015519252742	7.40084144807393	6.92824028259029	8.81426316495404	7.41451691002925	6.84703860634291	5.33331064312675	3.9184773143269	4.17948119457253
DSG2	4.77043221195018	6.41212865578281	5.47521494407008	5.62927701792762	2.57656580983474	4.56562596893567	8.80083181621209	6.44426901822647	10.078897417268
UACA	6.47571496273411	5.66535294797091	6.58043162150441	6.98834515163432	5.8766778834742	5.66103390957727	5.42118182263362	5.65363212492129	7.17274133755425
KRT19	9.45537699051586	8.2381636049763	10.8382236344816	6.42074659413799	11.2073375508121	5.89701829849355	9.97725131324148	9.80620367542819	12.7282655203792
DSPP	4.58375736336458	3.36807056869722	6.89884854975017	6.59045267344266	5.18093891532854	3.82807976059877	7.17949099874286	6.29304172054121	8.67090746692224
BEND5	4.94625580063655	4.01925091533336	4.34144349417116	5.48624402122155	4.82670621918698	4.05891950071878	3.35986167446328	3.7650128611989	2.82235540957257
KRT81	10.212245318899	4.44771667971552	6.62732333335565	4.47567961125211	5.61106321372471	5.93491092532875	6.22992227969566	4.32379721757192	4.67773246237733
ARHGEF5	5.10139319339463	2.78599502982436	5.70402438525256	4.5493069014916	6.60608367837536	4.05864755261588	5.56637392786581	4.62265624001053	6.03580561087303
TMEM51	8.15440299735636	7.68882026420076	8.77422167848767	7.34046504786937	7.48764989362084	7.7702790799911	6.72199077317148	7.18087753240924	6.81509054053135
DUSP2	7.34044719975312	2.34981434642212	5.16773571758542	4.27586015773901	4.26325030617975	4.264606290635	2.07567384192848	3.99084861253745	7.40250292376535
DUSP4	6.92974452894636	6.6355199195519	8.91491606030739	5.98575244608316	6.77444872847672	4.75806949774155	8.4759957915266	7.02487524829141	9.51699145789737
TUSC3	8.51965579318515	6.12597929174214	7.97058835845773	9.84419169097715	6.44524132854216	5.5994982853432	9.18115096670971	4.88687292769042	4.37898314078095
TOM1L1	4.13485737607282	5.03295151606055	5.72529783097553	4.71542799133773	3.35596006432596	5.71190084413035	5.4235240435095	7.59881881710468	8.17253156637309
CHAT	3.60091209657503	3.97863974705447	4.54728278997301	4.80657856770381	2.96487914291749	2.89878283395438	3.99008302923792	4.35765721282185	3.05612583223105
AP1M2	3.9874167276429	3.24476769456627	5.56349555397548	4.26883073710869	5.74678242370933	4.35601677074673	5.43957126826527	4.52716312326515	6.58554351741353
LAMA3	5.38878428699387	5.95098429632601	8.11397350683318	6.21105567977277	4.81891794032833	2.26338018014198	5.87568467347588	6.87105044321292	8.18682540264335
LAMB1	6.44361972074485	4.57029298795839	6.05288744208602	6.72891899476325	5.66712651498836	4.03936898410376	4.25314905468076	5.03901183258425	4.98069487525833
LAMB2	7.11544774241629	5.09747786614913	7.09838425541126	6.5817932948034	5.87937390774026	4.31739738682324	5.40143087061815	5.76173580613486	6.37934534399614
LAMC1	7.70311045841769	6.94762210887312	7.15356804288337	8.12496531435527	5.16000402131629	7.75135712542211	9.00846199990244	7.77753404528289	7.3756444723123
E2F2	3.05872777542752	2.39648528307202	2.57645962287391	3.33344291571606	3.29535701734004	5.10407896214636	4.19822517469305	4.24139112451174	4.22835329237852
LAMC2	5.35552021973352	5.53080618463081	8.05953525138101	5.94419691996115	4.2572471030084	2.59998089656156	5.13018903870788	6.02490064072903	7.27039209144853
ATP9A	4.14507087438497	3.41324151091699	4.60121309773611	5.05962460035821	3.50338158079797	4.19823377939696	4.07377731724379	4.98453627262586	5.2664841110032
LPL	4.41890397182716	6.91638137201558	6.84750497880595	8.53667425829785	5.0416240755739	5.18086104800507	6.69235012010865	6.32580978686959	3.31287782955398
IGFLR1	5.78274160859801	5.12849802671493	6.16366728104179	5.31672420672915	5.47658837776689	3.58607401796856	3.77500523638539	4.5177973005402	2.56437428135811
NUPR1	9.78086347823002	10.1544234979446	8.55658211900189	10.0217539981263	10.2981338091641	6.3401308662457	5.62499208068652	4.06847474270753	2.62909434106634
EDN1	4.52120485506663	4.4591093627741	3.37271731046644	5.26206543281062	3.28299405742368	1.0217869004268	4.45983330327254	6.52306713216309	3.7896896171628
RGS16	8.70790732319306	4.63681723161897	5.08491834481938	6.8567759641297	7.71739120718314	2.51983173089953	4.16020479338362	3.39695841574394	3.09044735777136
LGALS3	8.59860981207529	9.63242186154832	11.8394167898346	11.0915301197831	10.8552176854776	7.34885964458426	10.690907316013	9.72811590039652	11.7224684228006
LGALS3BP	6.40316763301348	9.17414326816679	8.99260825780558	6.21547328347959	7.26869093099912	5.98017566859403	7.82009927506268	9.60845330556356	8.22757525418635
FOSL1	7.00148175947208	4.27795891699325	6.04945304965365	3.26963022547628	6.33249622798221	2.50730456840562	5.81910144395922	4.68628254534926	6.49214666991159
CLIP4	5.7502186163648	5.36232153447884	6.29842031152216	6.31641247916909	4.19881259263386	5.0995348359099	5.08163062540078	5.84870854349344	4.09775320401359
PLEK2	6.78899268714335	4.40056060888557	8.3014459470077	5.01523096688072	8.32063500509864	4.41578953295536	6.41860611531617	5.3352115481953	5.45079157546457
MYOF	9.48026386197611	8.20968731533709	9.92517901226771	9.22348918142962	7.68880704931359	5.40530968958357	6.0515875865369	10.5314594517991	11.191666075972
NTN4	4.50495826674838	5.74279438265921	5.84590163178298	5.00247401522787	3.80880498452581	3.56370336994685	5.09782669607351	6.65463481832321	5.67720253568358
EFNA1	6.65264748155917	4.18121431300058	6.19171303003193	8.03398549186256	6.93664723202638	5.97350753574113	7.31924890753973	3.88919694003184	6.42590595346998
RAB34	10.4983749807072	7.01152368369351	7.76244036240878	8.39491933918288	9.6217642558123	8.59599454798806	9.31696041531541	9.34687113101237	7.08962816067623
LMNA	10.0164079456567	5.85340122537808	9.36439036145228	7.54230955193003	9.25906325453939	6.52040814425717	8.28816576485074	6.93694309978074	9.28032054211053
MICALL2	9.10447508123451	4.58069726151007	9.36051765523347	5.17788843155936	9.80196527036985	5.1538195535307	7.45438806180602	6.29335614082174	8.65580576563616
FRMD6	7.29402895786064	6.12999291320354	6.79643920859309	7.41270636328582	5.30365298439486	5.05323979824824	3.78368072927597	4.75824997532739	3.94520307073664
LMO2	4.44711135494045	4.48132245038846	4.97142270585202	6.89462964549278	4.6251147732981	3.58385296154687	4.77939282501239	5.25020520058169	3.58135162655652
EGR1	8.97081047055361	6.42056492303857	7.60682819908146	8.41796704640414	7.16796339093293	5.38825218161329	5.15357693987757	7.72549739420223	7.7272392199362
AASS	4.82347395937454	3.7498358412469	5.00975418519468	5.25773434617682	4.01652749433843	4.3961047422227	3.5416181879725	3.93125561444575	5.0949188302698
LOX	6.50356254044498	6.70533232615805	4.04967670829028	7.28240624038212	3.39545192021933	5.60539637762665	4.31875973341626	2.72333611791898	2.80196675284708
FARP1	6.06779310298018	4.97796339637077	5.69215177263004	5.41903451352155	5.25310036751894	5.2236724686026	6.91675311434514	5.44235194371524	6.48124609327491
EPHA2	6.82250015697127	4.34087426638005	7.62965482690519	4.05739560546402	6.89567233267167	2.84838658770366	6.05427739064415	6.20009567750408	7.81779657092522
LOXL1	8.70790812721509	8.26443256330702	8.30733342076615	6.88728690942586	9.00883803612935	6.25834157653415	4.06653216203273	5.78747565969308	3.46403529339849
KRTCAP3	5.72025803920521	3.39180088678778	4.17276983741791	0.969314358046225	5.07885373306215	3.44359279951747	5.64107330639309	3.80698681510022	4.32943171430984
PNMA8A	5.95125367575904	4.65786592377311	5.80754204714407	7.5584468217466	5.78419862086364	7.41473870289261	2.89348120660047	3.1691329349085	2.69490148999314
IRAG2	3.86359101760393	4.26405519955677	7.67179326935967	7.567392752209	5.5998019666491	2.36402141257585	2.74912338104759	5.96381764423064	2.4583951169228
SERPINB1	6.4936958605057	8.23509793954649	8.09552572116731	8.05938425924172	9.63070590156579	4.89702022618989	7.64332920077739	8.28758691632559	9.28062473655399
PLEKHA1	6.52195042980497	5.66581240281946	6.99691405194455	6.14873238606834	4.0101383284098	7.82474979294301	5.85954695730495	7.58507814817316	8.4055075728266
ELF1	4.1754901246723	5.2995977254673	6.18204882247263	6.58839772554689	3.88278409105491	5.94137843162917	6.78987345321311	6.20150144620696	7.07312318892345
ELF3	7.05293898990675	3.95251257536812	7.93902709475074	5.14632588729486	7.27025510102047	5.08534545304882	5.2940478554523	5.17866487875346	7.29724867987481
LTBR	6.54927561301072	5.64061884626139	5.64310640041456	5.37465118899173	6.52122093571028	4.99294856056241	6.10279077771015	6.30109259561485	7.02814532611317
EMP1	6.57624722279694	5.75148455138877	6.69954611745335	7.72850049523822	4.96144289546739	3.76704149997229	4.88166280335437	4.83699613736633	7.48756922954244
LUM	7.11812550958846	7.52607490298164	5.61512074623633	7.64519354102423	5.39761602525945	4.45361205628834	3.77273141903796	2.54783336496135	2.61757880776458
EMP2	6.890332167342	4.40913837997109	5.34589586397539	5.92360365095348	4.98444175126623	3.0735199492908	3.36202020969769	3.90023309381651	5.78178899536787
