symbol	TCGA-CG-4444	TCGA-D7-8579	TCGA-F1-A448	TCGA-FP-7829	TCGA-FP-8209	TCGA-HU-8243	TCGA-KB-A6F7	TCGA-VQ-A8DT	TCGA-VQ-A8E2	TCGA-VQ-A8P3	TCGA-VQ-A91Q	TCGA-VQ-AA68	TCGA-VQ-AA6B
TMEM131L	6.98455295844158	7.24013233483652	6.75828540003159	6.80573372950303	9.46964948421387	6.48028360670289	6.2047832962355	4.55454897023436	7.05341885809692	5.1171309863585	5.60894026041561	5.6788348612681	6.18905262646227
C1R	5.40552785653393	7.71925548375464	6.18654834188702	6.0054700976025	8.63808238688642	4.57527729067748	7.84431324730201	3.63443415659529	6.61474144163007	4.64125458422303	6.32205430708911	4.49988694789667	4.05825625031642
C1S	5.36120370658307	6.78879206366607	5.58598511440177	5.37243606723149	7.55923510088863	2.51619441892302	6.88259416978222	3.37458898925864	6.61440034538585	4.14588458371802	6.11649086946761	4.08199492694733	3.71295006277646
SGCE	7.64019412170088	9.6213944892851	7.95525442426454	7.58410419707926	10.9052132376546	5.91028857958925	7.46753633262558	7.72861219029821	10.0578453065842	7.18546320911334	11.1685837109558	6.04436553085283	6.21355448763418
GNA11	7.82798046677512	8.27108280926743	7.78761195803499	8.89956891937553	8.26358818257949	8.99135965138595	7.82260835286316	8.20947000557572	8.7973751251796	7.91533227222124	8.35804226132026	7.88262821572959	8.15329896946981
C3	4.43414874818068	6.0776823072226	5.21720587478954	3.35633212511567	8.60580526192039	4.06176375703215	5.47674440712179	2.37806767760837	5.83538704587517	7.79207106268784	7.74444946205858	4.00906719269535	3.87510304471468
POPDC3	3.53378730529898	4.15475102946032	4.94042676014522	3.69863124751129	4.38008335165513	10.1794693509421	6.19236688150363	5.37977575901149	6.87942563520297	3.47975754860479	4.03290627759085	3.66739429341854	3.51886895589776
GNAI1	6.31425057460412	7.36891348043641	6.09411024583108	5.00234526561749	7.36383381096844	4.3160715071331	5.3428014020152	4.49705822793295	6.56656384227484	6.43157278885051	7.03380343184705	3.63234492850566	4.15166701689494
MTCL1	7.37620794258212	8.56643002308714	5.04176540213782	7.05328962868156	9.45194149544571	7.16887885746069	5.92268438244938	5.36093052095264	6.09928287680623	9.10860063813884	8.42010809192001	8.09833377180414	5.80371339477721
CKAP4	8.57491888860031	8.31272852390882	9.61133654973064	9.73431505441517	8.38847888704717	9.02314852823368	9.84945326177191	7.97417966590669	10.1721539091609	7.12131511179827	9.2591286276348	7.0339111183389	6.79141410982383
TAF4B	5.01706118288546	4.32181428310409	4.07694410882784	4.09337907826862	4.63017215519373	4.64494400926672	6.12663563029306	3.58715969838089	4.6747290241982	2.82248418871998	5.04026002597742	5.24199182410036	4.56914282451075
GPC2	3.93435612545142	4.24526044070041	4.23683470519504	3.63217503983153	4.27244696489507	4.71830714256146	5.20022272684054	3.58859128241371	8.1891513490546	4.18347173595385	5.64868447061173	3.67320578730326	6.0316569045011
PDGFC	5.30833669914009	5.37692393905196	5.71297016721455	5.95292952234313	7.46745650679925	3.72536340611957	5.36169444175543	4.24661713677983	7.15376145030036	4.1311794549109	6.787876965975	6.44824286668317	4.64214053519142
FERMT2	6.50354151869892	8.87589602511771	7.02460594964101	6.05616329513839	10.6116741183533	5.90047582517491	6.75607177078313	4.45412636437463	7.71244040888878	5.84516338136897	7.10128278078539	5.11332844649999	5.45794838061689
GNG7	3.40024450360095	4.98064148823791	4.47275522443464	2.95888163469692	6.76544759067352	3.78054028410156	2.63259787229254	3.65448986913548	4.69833007554242	3.20130364032137	4.59904953746781	3.2909910619196	2.89684182832584
RAB32	4.94167072262354	6.12224829988282	5.95216731111908	4.08036928892755	6.83580865146095	3.99088477293306	6.06852368694557	6.29072310646538	7.12024032590082	6.63377082720722	7.25571165761037	2.84095733271371	2.84822100732876
ADGRL2	4.99759031102647	6.2662473694455	6.3402992484477	4.37266322514245	7.52577068189802	5.55652949703554	5.74685397918294	3.36898830378423	6.9796864266841	5.32782956865398	7.09085102528805	5.53064026019755	4.18828843338557
CAMSAP2	5.53948645657455	6.35115554385054	6.13658828351093	5.8497686092026	7.15428515180369	6.27790520796297	6.52989281309717	5.06768274827808	7.16029329836559	5.7407034461514	7.31746407734181	6.48663643068206	5.80496812372006
NLRC3	3.50675747983271	4.15590023301399	3.95400412794756	2.48645446888806	7.32178026280721	3.12119862812377	3.77600572980888	2.59745141727896	3.38555684792269	2.90608437211389	3.97596370337483	3.93728618625309	2.9313740110599
WWC1	5.25717202959374	6.54858352954029	5.35729957628747	6.88889512873735	3.59466793750775	6.9000642182096	6.32191755126672	6.84339512501954	6.54021512023714	7.29267599238749	8.39180360575129	7.47838058151721	6.4793331538034
ADGRA3	6.02287745430299	7.12592632940027	6.07930784256824	7.45805859073649	6.44598411462823	6.56050593562786	5.61601128192731	6.01263127517254	8.61968577660133	5.65903335755873	8.41100645048076	8.45521498051192	6.68940917703235
SFN	4.09557131271681	5.51464185641873	6.92347402612431	8.25049850831785	2.19501506422367	5.69381231929278	3.89689985916316	6.92778876738352	3.76191109409259	5.60177993579226	6.04302874484332	8.15426029839734	5.28203302309479
DDR1	4.14197509982047	5.52454621869693	5.46232480278048	7.78685416057456	4.39029254374907	4.71915310166652	5.61738580321389	5.92328920855083	6.4981738352252	5.20722875437305	7.07791720192431	9.08061975396405	6.50061564264249
TCF7L2	6.15173715189135	7.50294554910497	6.77846626909989	5.36659214453249	8.81172529403229	5.28680382371135	4.60315946659589	3.7334690723629	7.7181469713788	4.90373358053801	7.22126445850615	5.09522971853158	4.81371178833464
P4HA2	8.21928855376605	7.80624791243243	7.98643600413376	8.84637256776926	7.21111431189389	8.07636640667183	6.61285978281296	7.78372242261447	8.76116768884038	6.77341516266673	8.05485872424632	5.96582792517819	6.84276515373712
RBM11	2.96593039032213	3.15811499526828	3.03768901727246	2.60602816387637	4.70529911010818	3.4442049609754	3.95085862079252	3.3127601840559	6.0553683047233	2.6662878841646	5.73912677913027	4.04663934455998	3.97860352336585
RAB31	7.25369502883889	8.1013181948863	7.48652511847245	7.09409645487907	9.49342446115455	6.9399022869639	7.75389406119499	4.27160747655433	7.65740071163172	5.91890428978879	8.07890444137475	4.40998969151455	5.19195350014379
TRIM2	6.47464159752344	6.82536625952258	6.96252211559431	8.34647828814737	6.43419156184151	5.17616830350083	4.93222904905394	6.99173217395694	9.59682749746753	6.47938294234589	6.17713230430989	8.2355186181899	7.5275478873993
RAB17	3.60531161982734	5.79975825946781	4.42581825513616	6.19603319076937	2.01244872992657	4.14987058601712	7.14469987898332	4.3249207003952	7.43099733416801	3.53702269913625	5.22022243547576	4.05409140990312	6.74462927488212
CALD1	6.0429388946633	10.0257810022854	7.49206245368576	6.3817797893404	10.5998211654139	6.70201277629858	4.52026248404526	3.82891371344475	7.85981664346507	6.98768446089974	7.02264615420319	4.55011766621421	4.89993293168255
GAS2L3	8.51080871016762	6.36960955271652	6.02276042895371	5.62212640080036	6.68096539503849	8.91225350659212	7.24254297324755	5.34858975178883	8.72553780796025	6.56975081494286	7.39637522958932	6.79465917752859	6.05014625121307
NT5E	4.9019438666741	5.84969063263692	3.75085033708412	7.5303228130229	6.28747369672122	7.03449790461775	2.2056039080009	3.42855481864709	4.256732556778	4.61516714455055	6.6274181624977	6.79796789032028	4.90659866706476
CAPN2	6.55932474358982	8.77758070300253	7.59684845682832	8.15060835262855	8.69332067874206	8.52158931966922	6.80629044038501	8.71098454362594	6.44242645124798	8.22305027564349	8.17527384523456	10.244101310422	6.48826526630003
CNTRL	6.44668976375007	6.29700053078295	5.90833915098875	6.02539593513262	7.68373961620655	5.36182145547233	4.51557175815155	5.87593206390097	6.27996919334496	5.17749254831264	7.07432118509691	6.52215594038779	6.17978241816987
GPX2	3.8423958751139	5.8282422083338	5.2808987635832	6.15366302310918	-0.717365856660865	3.50497908120759	4.69851391745398	7.54754205116866	5.75660217674126	5.13375591703049	6.28870894609778	7.54091809544702	6.07274824854618
CASP1	5.55041702537439	6.03483071175702	6.11927726442775	2.16934555210835	4.9471275148775	4.84414809763812	4.44236362745296	4.53279432117032	3.76638483667852	2.42577757153069	3.7595089175339	3.10759094416207	4.68773034717215
AKNA	4.41645803372557	4.99577616546409	5.05287714231099	4.14746770144189	7.14445856460496	3.80624889134588	4.89551921366029	3.74836502897571	5.07844129544757	3.27189327695519	5.02912806286912	4.70586531794699	4.4988520004385
OAT	10.8592427383901	9.92321581630199	9.68698973056026	9.27766295479931	9.87878467825905	11.7800338700095	9.36032155770798	10.7471970114668	8.88076080754481	10.9450847651688	10.535896814633	6.64757942530417	10.324369534057
PRSS23	6.05100169350006	8.70682311918425	7.34867031150275	6.88744234931058	10.9908332684896	5.95162027317004	4.47584485812358	4.86813566903588	11.2465591731884	5.18586587965838	7.13242135102367	6.00318929181649	4.82101151262509
CAV2	6.20381027078489	9.79512388067921	8.35062534556437	7.08668895160646	10.6140549523666	8.8487753980939	7.74471707725663	5.78866166787232	7.63749343026361	6.41573502944442	8.81583716552902	9.1152270201073	4.78061214064726
GPRC5A	6.47196672190323	6.14172977310483	5.15977323385459	8.26586532914673	3.15540352395862	5.16862175476089	6.88204612828092	5.73749086751016	3.37843629393535	5.77473022549669	8.10940067393168	8.76224339377922	4.34538326353134
TEAD4	6.76548622420694	6.23541480906023	6.38760523484401	8.44334895182041	6.67490099589626	8.27611698801993	8.1432618130685	6.15131877287916	7.19107926380568	6.59399576622073	7.47239428719627	6.60518313950107	6.70579771485696
MAP7	9.03020847858965	4.55881846799206	4.99863462716285	6.16432934271314	1.70314476921804	5.60991948021129	4.65789279663366	5.34477650100982	4.76504928113747	6.12438643022223	4.43374695866546	6.22356817272749	6.74763919433783
CBFA2T3	3.96590265555474	4.39930504112176	4.13240335568088	2.9663966264221	5.70751392946334	2.66263883721271	2.80094607438224	2.17838273549377	4.98480872071244	2.88550094340105	4.91205209614206	3.09677121062402	2.65887489710233
RUNX3	6.25860515417735	4.91420365925323	4.73732497014309	3.66503868223313	6.88571476862783	3.24861934218189	4.54707239975315	3.2813422243835	6.67001686076815	2.83531321433827	5.01045629837682	4.88062177761954	2.4880668901814
PAPSS2	4.97357458955583	5.535766166583	5.51679084089774	6.85978097644032	5.04548943806459	4.36660035118771	2.80317472393427	4.10119370854995	4.5899896606465	4.25990439948091	4.40811680720313	5.31296545940218	5.55429270692009
SERPINH1	6.41638000762243	7.45684731818606	7.83668146660616	9.48293673849178	7.98487638705248	9.63740332016728	8.67362899897518	5.20023816666972	9.75479085315693	7.22319258896269	10.3418070134381	8.6342474851219	7.55797308919921
CXCL2	5.03636887793846	5.0710560126605	8.60599436739901	3.99697361077924	6.0630878616702	8.75663706682024	6.35090465376203	4.26573843239694	5.05750325519359	6.82754555191112	8.0822869723902	6.12481136997689	3.91750811749735
CXCL1	5.60603902561051	4.61951825007065	9.40321698708309	5.82117384927888	1.21934375639222	6.91047396475861	4.72948135549387	5.43338900111536	5.44911747366176	3.22021145732037	6.66145535629821	7.50801523285695	4.36191785074632
NR2F2	7.30765160494769	8.45705843583903	7.18048179582965	7.32016915599058	9.43482851075194	6.10418006949445	7.99887625332577	4.98236701898453	7.42613512542354	7.41206699055423	11.0623796819988	7.22005706171261	5.06620003745399
CLDN1	7.57606418476559	5.96897453296206	4.60050189165388	5.12421376785875	2.66939227964156	8.13529121510484	4.70702292764055	5.46052881582706	4.65495143787161	1.39290890866716	6.13371435453454	6.88291047651913	5.84384788505546
TNFRSF11B	7.36713257668247	2.78488129959775	6.43310439195669	3.2216704291632	2.11363948183915	7.1907843871613	4.17332410793998	3.04100399815654	4.21659167796413	2.10667856624141	7.11464849259034	2.18658497677386	2.68013702648738
GSN	5.3689927767276	8.71760702555651	7.73741990738864	7.19564158277678	9.82453760478631	6.07888710863534	5.61369282974023	5.42857103124748	6.40354584114775	4.94718352202122	7.09492537486784	6.82136480755393	3.9697469106753
TFPI	5.83450537079413	8.02966718817226	6.69528020254714	7.08882541781788	7.67518522527066	6.16029894775041	3.86594616176557	6.82398985514374	6.8303572136397	6.56678655223342	7.95175980258908	9.23691541588352	4.68402106940978
GSTA4	5.84080158843554	6.09286994368203	6.29495388287538	8.6996695529581	6.83792632447864	4.2299167605147	7.33221812666813	6.34541734932087	7.66054314073033	7.69260212839687	4.86601771348896	7.21948294578326	5.90574141443692
CCND2	6.11062883403818	5.67568910636175	5.59385371324206	3.20656374908621	6.80745268902599	2.50388251585974	1.76027334956657	3.10319462889571	5.53145427964856	4.32607487242998	3.72958042420361	2.12187097736174	6.75728620474282
TGFB1I1	4.90327103532181	8.48502182564857	6.23413058389181	6.34886712006387	10.2002983053113	5.26174237309982	5.13567422026297	3.75363033194333	7.02519621744677	5.48011940982652	6.3488190592298	4.44836922344658	4.63236608455774
TGFBI	7.74157405058073	7.10854302105217	7.40233939899182	7.37805238203831	6.66348488378514	4.55561913397771	6.08587306818081	4.2400548992612	8.49068547595661	5.73266263364388	5.77470819256799	3.48234799160722	5.56248989741796
TGIF1	7.92280071888373	7.29984532025366	8.25733224413867	8.02745771080764	6.75703576402025	7.02535199747303	9.60643182898454	6.83052516313488	8.61261762125006	9.44423331356941	8.45436235947951	9.80002862867441	7.99009783938837
COL18A1	4.29779993534763	6.26433703647426	7.00538418392848	6.51955426765509	6.18454650400705	5.82051504310852	3.25404398956987	2.70763940474138	7.41592649861263	6.73465103967514	7.61342744844597	3.53730298826969	4.86874143892171
CORO1A	5.33636561951824	4.96589096492047	5.37829651611514	5.18475999384889	8.21677671100615	2.94766142327474	5.51909685497869	2.04776783172691	4.62859926265031	2.92747153584459	2.61968786421438	4.67986680208492	2.55997307572823
THBS1	6.2446567141425	6.65852515273132	7.00404625269617	4.11540625900798	7.28163635866682	5.99205066934117	3.45338076129055	1.74274115760886	6.66290378020959	6.24578293030067	7.29317085800164	6.41583193935089	4.03277490980542
CD3D	3.84423180280854	3.16622903697227	4.02370496383905	0.942128204969737	5.62848518444581	2.17178013701737	5.46839071529934	2.64896660482366	4.26627320576405	3.79068863654185	2.61374656325687	3.51084400352025	1.78206361870252
SH3PXD2B	5.88262608361338	7.03473256466341	7.70488116318703	6.99391802263759	8.19024171525812	4.93795605845044	4.84968880155959	4.00330692378687	7.04516307957402	5.53120870638756	7.11520784755539	4.58231158944154	5.25220189111563
AFAP1	5.32659795591345	6.88751459205522	5.87474925419864	7.87740698741082	7.81910120190351	5.18014830187953	4.04573151700987	4.65861185982264	6.2480415961319	5.00245522727468	7.63888336546865	5.51643776417096	5.82422112699524
IFTAP	5.66132373040706	7.06313995119547	5.9240936949856	6.53703172066366	6.66797188694423	6.18851099900236	6.92201778748913	6.01905415098031	8.63693446097313	6.9110096878462	6.91953580625335	6.2871527771104	6.50474849789295
FSTL1	6.02908060430411	7.62694000689961	7.06120228634983	7.00877650514208	8.93581624086128	5.13783640807794	4.68622430411718	3.21831501792294	8.09255591423059	5.66597465655517	7.33738297871942	4.88983713733142	5.21062354661235
CD9	11.7176374735496	8.65449636878213	9.07815526700277	11.6034050042449	8.84958735569875	7.05870257303923	7.514886005908	10.9692222557128	9.01951883671647	9.44170264491768	8.92805814510512	8.94364419788534	8.86706421871724
P2RX5	5.44193928485174	4.28011584725599	5.19772009209457	3.48758950500552	7.76057776530498	6.70199872359771	4.7112166564503	3.56910988556236	4.79236017909864	3.49009448445383	4.51166939548313	4.38453161694932	4.91774393321477
SLC16A4	4.33769053320081	5.78776399548417	2.84917728155964	3.34854666374765	5.26469272140642	3.25772174725731	2.8847033210036	1.62816762929143	4.35816367003794	2.42149190557057	3.17266215877093	1.63234192105575	2.92251970070841
PDLIM1	8.32903003823589	9.23031989613715	9.03615314948452	8.53231508966386	7.57980948087153	8.07995737200012	8.30280790101384	9.73696578525081	8.34863530539339	6.34365005856221	7.36379963274862	6.92825287230608	8.36605343314353
TIMP2	8.51951116765991	9.09892133908807	8.23492629645783	8.67665628645167	10.0337245136446	6.13314766129353	6.52148220296411	5.91932338630416	9.46718864753012	7.80086023463444	10.4236366048532	9.76724692096676	7.21896137910667
TJP1	6.73866432723144	7.99063538716079	6.25135026193984	7.25029388811301	9.51588801022628	8.08530156040807	7.0430829834674	6.48489660486385	7.99280720588638	6.65299030316217	8.5168044487996	7.26199669877897	6.44347997784066
TLE1	4.49393241985562	8.15356467616011	7.59059235897235	8.13612123311553	8.58051400207994	6.64884197865801	8.45728101674108	9.1170711575376	7.90368598998712	6.19203215838713	7.25699402050746	7.73629770864387	7.52821816237562
MAP4K1	3.49745932752538	3.63926330788075	3.67724856020887	2.07299327893257	5.61255894555347	2.73282618149227	4.17578353585238	2.38394881599874	3.53546228334633	2.84664042748206	2.59061587832002	3.59226380585643	2.29626082331738
GYPC	5.53509339212616	7.58345941826835	6.80499786865171	4.5549323377827	9.67757572261697	5.05134858886802	4.83909581405734	2.8508735772771	6.23580146154803	4.92532634507808	5.02171475168295	3.40245139416583	3.25639779784739
LRP11	4.97561128472281	6.16011415454517	4.86651071889194	6.80693891002383	6.62195739167676	7.12091322059889	6.23964680943844	5.79114360160957	7.2321556395003	5.67811630534004	7.0880949416071	5.80760917486315	6.9307492586082
EBP	4.13998620620668	5.60979055261591	4.4302323502865	4.60101341370418	6.25887125968975	3.86247975050817	3.69257846581166	4.61846276466913	4.96508748790017	4.10078896093329	5.05631109530026	6.44922640254263	5.72491912241337
SCARB2	7.95457958187178	8.03025236871502	7.41083731151357	9.87831184733485	8.51093988897581	6.62408021504981	8.19428052020967	7.00472188405828	7.94117389994253	6.93074931729828	8.02760994186503	8.68201683066061	7.71635788009839
ERRFI1	7.9100027600034	9.20776025900557	9.34803031010981	7.91321566747034	11.2283808107904	8.40728475191199	10.1087358459217	5.62976720451726	10.3056626998694	6.61498802309698	9.9907848128678	9.61064200768365	7.86792540925805
TSPAN8	7.7009260380325	5.63279490239616	6.70972413553002	2.67997525721524	1.01555996982819	5.8362631815796	5.15515461798374	7.9599632837984	1.08503169923363	4.98304123813514	6.05332546527024	6.1633626968629	5.9038503119934
CD44	6.81048592347645	8.32844622522246	7.62770137695191	6.6551245534305	8.96175593786785	7.30874437542101	6.22921647732297	5.9811569762769	4.00745739494861	8.40394339295711	6.96129204118888	8.24639588077207	6.54153538291086
SERTAD4	3.80949017478734	7.2356054861072	4.82919220132652	6.8386661240971	8.33847882285768	4.03987000917577	3.68686577377398	6.63089544170451	7.67982587792677	6.66604085698659	7.0418400439714	6.67805624051827	3.7584793946583
CD48	4.72549263228641	4.57799617645493	4.89554241119238	2.51359604726955	7.52859397189337	1.97814188779109	4.10515285755812	1.73583317928691	3.20279035051841	2.49620953854658	2.13745733891585	3.8958370011518	1.79874673545674
CD53	5.84358458278584	4.74520061955387	5.39675813718495	4.03040731711304	7.0203347297691	2.7094801062058	5.37081447692705	1.4916156487158	3.8418849209443	2.05667254158344	2.73093739044058	3.51912125855754	1.09436118017162
TSPAN4	5.90266554477755	6.89997806162735	6.65954673886408	6.227143788087	7.96364231441538	5.0945428264452	6.27215567147098	4.42269840037917	7.4102636582848	5.89777001487555	7.15846903414945	5.77027740150798	4.00727671984062
SERPINE1	4.60610564225397	4.41824297443266	7.86698424191871	3.80098626059633	6.30326882865827	6.77077432163371	4.76928133906907	3.35133816899662	7.26016669674022	3.28645542676626	7.89588724258773	6.46056930161103	4.03322044982153
CD59	7.58210071895523	9.04935720682761	8.35501083382444	8.00499574727386	8.91870978878361	7.07970525493743	7.3197996356673	8.76856439008362	8.42108848285899	7.46715745453717	8.74139663200119	9.19347906974567	7.35729423552721
CD70	3.875901296216	4.9057530233435	5.11234434179429	4.51125692338193	4.53876261398522	5.18476354451756	4.94083532238608	3.80621625454073	4.55492031102631	4.98696488880909	4.92964318401313	4.65372697341635	3.85183212617262
PAM	6.253280600595	7.85045489759375	6.95614822501653	6.49606593321978	7.98360670024453	3.80340570493523	4.90469320685481	6.15070734377863	7.74223897907601	5.30767970617558	7.04311162689337	6.5844849018072	6.19592038615996
CD74	5.15223176194113	4.99585637043063	5.25230077145281	3.49424379041664	6.69377793065307	1.47141643197404	5.17021209908783	3.86216461841573	3.87481611105788	6.98062435801274	5.65097438500394	5.51444216586101	0.956703841182946
CD151	6.09658464933261	8.10961957009176	6.60632855328647	8.60602603484356	7.72129121843916	6.05672452448487	6.69415572004918	7.03774169739173	8.91235905179645	6.78089657149184	8.32735381697789	7.41926478538852	6.89082831505264
AVPI1	7.6354700051608	5.58817568954898	7.32186468508119	6.62621085896924	5.12574334689092	5.93589962020504	9.45259570571051	6.4478259873353	5.0018016472562	7.00882361022547	9.18137898541157	7.20098611802298	5.76522056856651
PAWR	8.95217261997314	7.22320389994345	7.02240858499346	5.89567560739945	7.1922880432496	7.97129480564399	6.50373164017631	6.7767763223268	7.60278988935266	5.82099798959693	7.55673437910172	7.49290984303483	8.17963086851471
TNF	3.90177244363061	3.95062947935411	4.53248101885413	2.82902266976869	4.34461009390054	4.31575254180461	2.66002019662108	3.06641355794186	4.01900327539685	2.73419060880868	2.95786834707566	4.12913286378182	2.69780937293733
TNFAIP3	6.67808685012791	6.69518429937229	8.12430194374567	4.416092704445	9.11834065979929	7.3447320853848	6.25345168002338	4.0937857980705	6.78404448265555	4.49085487717788	7.38392592820167	6.76222995278235	5.63399231431486
AJUBA	6.91704824440097	6.88733048388129	5.24603271800426	6.60742751945165	4.90820698426223	8.06946895597706	6.08188853693919	4.32075889810218	8.43134515599349	6.32779861770226	8.63752661340285	6.95596317822096	5.78982739276311
TNNT1	6.46206570335932	6.14871436984368	8.23268178145807	5.59011538914152	5.81172844235737	5.98494543241654	12.4493622815309	6.17149657199491	8.10726142886844	12.0519895876465	11.1757633200653	6.11287176617218	5.59011538914152
PCBD1	11.0521888251481	7.16031630179602	7.85683933050864	7.50575277864962	7.11960863438506	7.62823426009835	8.75661860112883	7.90852301714454	7.57784722415158	7.2752645565627	7.69749330268401	6.04641420379964	8.51304996922396
ARHGAP45	3.23757664209263	3.92205137958012	3.40873707569194	3.44097369282733	5.61129968958012	2.73913803303001	4.07333827709193	2.05166563446306	4.5937708391564	3.99467603187737	3.3948824054922	4.03439769637681	4.64807746227882
CDH1	4.54233844115893	4.18757147408169	4.41480331092459	6.39143275388708	0.395455212681899	5.14889305942412	5.67297396095437	5.13468756192468	5.37984865958643	2.42262384962118	5.84723242047654	6.87520986058804	6.04283247798951
CDH2	5.11257145932514	4.47170503329279	5.07167565122784	5.25733295072456	6.71671200794907	3.87689093157858	6.41463406972126	3.68847238654017	9.96321547305024	5.02088425071753	7.22436595389872	4.13349239722222	3.56274581225679
CDH3	3.54643128369461	4.94021617231554	4.82871463020487	5.12949736707762	1.91606083602134	2.69079169348326	0.509138885800638	4.15054244759719	7.44554302418254	4.33682397252783	6.58306646190889	7.57990092985937	4.45839491537953
PCDH9	3.15547061703031	7.00036496829655	3.41157498462951	3.19373664660484	8.88594587869956	4.74817961003752	4.49171229854716	3.47909725500183	5.55212507461665	3.45999916692265	3.8880218894836	3.21961366390815	3.12221640647172
HACD1	8.3863207712774	9.14424504076974	6.05868918482814	7.07277722887824	11.2243763053826	6.72631003537534	6.09304911190187	6.17407060067852	6.84702493344016	9.90964271947263	6.62651168732958	6.10256533538058	6.63941248642276
HCLS1	4.50551372481062	4.53500639105142	4.60779879469474	3.57086137392333	5.75928753188024	2.81037208042276	3.94274088591106	1.97855287655721	3.52418807536971	2.47548455520948	3.11435468524214	3.21738869064778	1.96924151469815
TPBG	4.12163988108083	5.97403209004928	7.317126521645	9.13647149485397	6.28910309021057	3.26235349856593	5.44035353577383	6.33159086380595	7.61160225991909	7.89566967210039	8.60376541465255	8.82761831402136	5.68640323496215
TPM1	6.93585941631864	8.67506635033019	6.40921718539758	5.72889453554857	9.96809553291731	4.33383727953953	3.66939547417729	4.72356377728181	5.7977386698346	4.70015318571842	5.15253552628443	4.47244413881768	3.80026878881865
CDKN2A	6.70854037683169	5.97852386898963	4.52326257463061	8.39825748361919	5.21683383810292	7.6259568720121	2.69912400830258	3.15583421091928	8.13877262101189	6.30885391846566	6.41261957597517	6.6264684029399	4.65653928757592
CDS1	5.62093409969891	5.17277271009393	5.64542296725508	7.15937825978916	2.06598912065834	6.3244824212612	4.16635116757642	6.83794802811716	4.76642735434836	3.78988005743131	4.81340964089339	7.61678353017535	6.33915797737849
PDE7A	4.31380482885751	5.35979209611939	5.152691109612	5.64018463775843	6.28226184828958	4.32530094602227	5.57687705563961	5.80107187149092	6.78285181180794	4.96611049488922	6.03163305983462	5.63747656230922	5.85817223585494
DHRS3	4.34222055668346	4.70555177575825	3.90081613207215	6.25393056583413	3.69935674712307	3.66545877883183	4.59293744571388	5.70840902268188	5.10663174207794	4.61023733334142	4.45569032987624	5.76197442306544	2.8193912475878
HLA-DMA	5.05832153128219	4.93505289979678	6.10008035717366	4.12838161910939	5.90654795186057	2.24263215151261	5.45142979067933	4.55269723361582	3.75491407529364	6.33545321061055	6.12224733413328	7.05455705944197	1.07862725487395
TRIP6	6.76087670820458	7.33514217186432	7.08295525514253	4.1369748679921	7.41446495050928	8.53521882133303	8.72663813327851	8.53579724016561	5.02812777826022	5.83547466685705	7.16250999972387	7.60236047452295	7.42900617650365
HLA-DPA1	7.16444270024454	6.25605159007644	6.44320200560931	4.03515417529216	7.46198462479159	2.05813247681055	7.00873831478195	2.61500178758273	5.01373151171628	7.03999815176508	6.47792140586669	7.35152126402493	1.09823629490417
HLA-DPB1	4.74858685657909	4.59800096526321	4.21657204549812	2.76655718085159	5.85119545717691	2.20903464891172	4.64897680628681	1.78837690946836	3.83141275888288	4.44618617440579	4.23934784281905	4.74179735033894	0.836681568339458
HLA-DQB1	4.82549028086787	1.86306180430439	3.29704301103617	0.893123192485719	4.18169092258317	1.19989019131115	3.99752445743504	2.66623338016494	2.66108754902809	4.15224947961318	2.99955278177207	5.54223803210635	2.10507883349035
CFL2	7.21448455518557	9.83929405558466	7.08519428884757	5.848519406708	11.7192669699618	7.63251006681959	7.46820897215043	5.73472826708863	7.46105019685598	6.26508171501027	6.91005352247248	5.4539929450863	5.06940189194261
MGLL	6.3408114187213	7.12463049921403	7.13521251632279	7.76398437299656	5.92276805888526	5.73590385761444	3.65158077175743	7.34628767977059	4.67718103756952	2.30680085009436	8.61390567800059	8.42384797575141	4.34161866399084
ARHGAP30	3.85258282286209	5.05338063669933	5.09732538375355	3.32576250381811	6.60053759997282	3.02000508319606	4.31307304595133	2.69552895115988	3.5399633021967	2.94724423597553	2.62654889029422	4.11576163943884	2.20357244006774
SSBP2	5.69015584159847	7.11250718522932	6.26418747732517	5.69786990812173	8.82884603037659	4.12518803208597	5.9139578201876	5.19189964511404	7.33856599109273	5.13284578343499	5.85242522038675	4.92515988916475	4.40297156961757
ATP8B1	6.22779206063325	5.91003904699723	6.38358279147606	5.28070482235527	3.72033425668622	5.75874205242422	4.53620884871231	7.16530104343486	5.23323773611546	5.61003205717587	6.80006165429457	8.29473737294075	5.78008316609182
CHI3L2	4.78900262174691	4.21073065542462	6.80016084490023	3.29375109168926	7.47405258482287	2.49110679640024	4.95621967938665	2.45279458211629	3.72692870504131	2.11680596694327	2.90450760957601	2.53930959488143	2.26127908981657
KLF4	6.72736384905964	4.94569105714811	7.45763895066164	5.71752520655117	6.73238849526119	6.75937487361216	6.90846843162406	6.65443965678631	4.64234497224329	4.6624003373477	6.51973122297362	8.14768179638746	2.07017154788902
SQOR	6.19213634437134	7.04496259127181	7.74073530787824	8.279215503686	6.58633631455425	6.89538744276241	9.40088139197183	7.87308791534808	5.21719973431981	6.87752233581339	7.38067430105176	7.35092866059378	5.53133220433309
TUBB2A	8.73618693973861	9.31100318207048	8.14803627325201	9.17130731062487	9.68673102617548	10.0417024968166	10.5913753297303	9.43771532913614	9.71410229132078	6.06283131148783	6.40767740339847	8.81879493474896	6.90377013743845
